,storeNumber,city,totalSales15,averageSale15,countyNumber,averagePrice(L),zipCode,totalVolSold(L)15,averageVolSold(L)15,averageMargin15,predictor,Q1AverageSales15,TotalSales16toDate,AverageSale16toDate,Q1TotalSales16,Q1AverageSale16
154,2671.0,JEFFERSON,37455.21,191.098010204,37.0,17.1772060253,50129,3122.0,15.9285714286,5.50489795918,8516.84,141.947333333,6660.76,116.855438596,6660.76,116.855438596
155,2672.0,WINTERSET,22373.06,118.375978836,61.0,17.6108440413,50273,1536.25,8.12830687831,5.29523809524,4651.32,105.711818182,6222.72,163.755789474,6222.72,163.755789474
156,2806.0,CLINTON,41929.39,108.344677003,23.0,15.9801784176,52732,3154.41,8.15093023256,4.64124031008,10736.99,115.451505376,8024.42,101.574936709,8024.42,101.574936709
157,2835.0,CEDAR FALLS,11751.32,102.185391304,7.0,14.4609606625,50613,991.5,8.62173913043,5.39443478261,1331.33,78.3135294118,2625.54,105.0216,2625.54,105.0216
158,2836.0,WATERLOO,2330.58,52.9677272727,7.0,13.973030303,50703,206.37,4.69022727273,4.64886363636,497.41,45.2190909091,546.23,49.6572727273,546.23,49.6572727273
159,2837.0,WATERLOO,7695.68,108.389859155,7.0,14.9314553991,50702,629.25,8.86267605634,4.42816901408,2017.38,100.869,1270.86,97.7584615385,1270.86,97.7584615385
160,2838.0,DAVENPORT,5448.62,102.804150943,82.0,14.3341239892,52806,506.75,9.56132075472,5.27301886792,1532.06,109.432857143,750.78,125.13,750.78,125.13
161,2839.0,DAVENPORT,2662.88,106.5152,82.0,11.2200952381,52804,295.5,11.82,4.034,1154.21,128.245555556,1154.31,115.431,1154.31,115.431
162,2840.0,BETTENDORF,8174.06,82.5662626263,82.0,15.89999038,52722,697.0,7.0404040404,5.17949494949,2287.01,87.9619230769,1210.53,55.0240909091,1210.53,55.0240909091
163,2841.0,CEDAR RAPIDS,12938.88,120.92411215,57.0,13.9207654651,52403,1136.0,10.6168224299,5.12373831776,3906.09,114.885,1791.72,127.98,1791.72,127.98
164,2843.0,CEDAR RAPIDS,9089.97,50.2208287293,57.0,16.9433833202,52402,714.5,3.94751381215,5.44055248619,1372.2,39.2057142857,1803.03,48.7305405405,1803.03,48.7305405405
165,2844.0,IOWA CITY,8288.71,96.3803488372,52.0,13.9375692137,52240,759.5,8.83139534884,5.03534883721,2179.13,94.7447826087,2098.62,123.448235294,2098.62,123.448235294
166,2845.0,COUNCIL BLUFFS,3670.56,146.8224,78.0,15.1336380952,51503,279.0,11.16,4.7776,1007.46,167.91,536.88,134.22,536.88,134.22
167,2846.0,CEDAR RAPIDS,7393.12,58.6755555556,57.0,14.1591534392,52404,705.87,5.60214285714,4.73333333333,2129.52,56.04,1684.0,67.36,1684.0,67.36
168,2847.0,MARION,3106.47,72.2434883721,57.0,12.6752159468,52302,312.0,7.25581395349,4.57860465116,1023.87,78.7592307692,882.08,88.208,882.08,88.208
169,2848.0,ANKENY,5441.14,93.8127586207,77.0,12.7701477833,50023,514.0,8.86206896552,4.70896551724,1234.98,77.18625,1250.1,138.9,1250.1,138.9
170,2849.0,DES MOINES,2413.8,73.1454545455,77.0,17.3565836941,50320,169.14,5.12545454545,5.03393939394,763.98,54.57,495.84,82.64,495.84,82.64
171,2850.0,DES MOINES,4111.51,79.0675,77.0,16.0868223443,50313,307.25,5.90865384615,4.88653846154,1139.62,59.98,683.55,68.355,683.55,68.355
172,2851.0,FORT DODGE,3928.72,106.181621622,94.0,14.7045559846,50501,341.5,9.22972972973,5.15108108108,964.47,107.163333333,765.61,95.70125,765.61,95.70125
173,2852.0,DES MOINES,6190.65,108.607894737,77.0,14.0750543024,50310,477.5,8.37719298246,4.81070175439,617.84,88.2628571429,2673.52,102.827692308,2673.52,102.827692308
186,3013.0,BLOOMFIELD,11152.82,65.6048235294,26.0,14.5013361345,52537,902.75,5.31029411765,4.76217647059,2160.07,61.7162857143,2044.7,61.9606060606,2044.7,61.9606060606
187,3041.0,COLFAX,8266.29,71.2611206897,50.0,12.7490229885,50054,783.98,6.75844827586,3.74844827586,1961.68,78.4672,1852.32,71.2430769231,1852.32,71.2430769231
188,3045.0,BRITT,9200.93,87.6279047619,41.0,12.8258185941,50423,942.5,8.97619047619,4.65828571429,2899.9,93.5451612903,1538.62,69.9372727273,1538.62,69.9372727273
189,3054.0,GRINNELL,12569.81,67.5796236559,79.0,21.9211290323,50112,733.39,3.94295698925,6.10596774194,3349.31,74.4291111111,1713.0,38.9318181818,1713.0,38.9318181818
190,3056.0,CLARION,7059.64,75.9101075269,99.0,14.5074756784,50525,588.25,6.3252688172,4.60193548387,2195.54,78.4121428571,1402.46,63.7481818182,1402.46,63.7481818182
191,3065.0,MONTEZUMA,7227.66,65.1140540541,79.0,14.5663320463,50171,621.0,5.59459459459,4.30045045045,801.72,66.81,1565.13,65.21375,1565.13,65.21375
192,3162.0,MUSCATINE,21519.65,79.408302583,70.0,12.4566543665,52761,2055.0,7.58302583026,3.95420664207,4828.98,72.0743283582,4900.64,76.5725,4900.64,76.5725
193,3354.0,DAVENPORT,240365.94,765.496624204,82.0,19.0018274189,52807,16506.75,52.5692675159,6.2522611465,29695.26,456.850153846,55227.36,690.342,55227.36,690.342
194,3385.0,CEDAR RAPIDS,441983.55,924.651778243,57.0,19.0782556286,52402,31563.0,66.0313807531,6.23476987448,105921.75,945.729910714,64605.54,566.715263158,64605.54,566.715263158
195,3390.0,MILFORD,134773.7,171.686242038,30.0,17.6367232332,51351,9740.31,12.4080382166,5.1143566879,27330.77,184.667364865,16669.54,111.876107383,16669.54,111.876107383
196,3393.0,RICEVILLE,2334.69,83.3817857143,66.0,13.2742006803,50466,199.5,7.125,4.59142857143,648.84,72.0933333333,519.54,103.908,519.54,103.908
197,3400.0,DES MOINES,40290.75,131.669117647,77.0,16.6893806411,50317,2658.62,8.68830065359,3.89316993464,9545.03,128.986891892,8731.68,126.546086957,8731.68,126.546086957
198,3403.0,COLUMBUS JUNCTION,9874.08,46.7965876777,58.0,16.8172579553,52738,671.65,3.18317535545,4.39113744076,2243.65,43.9931372549,1796.13,35.9226,1796.13,35.9226
199,3417.0,MARENGO,31323.68,92.1284705882,48.0,13.542442577,52301,2655.5,7.81029411765,4.57888235294,4759.52,79.3253333333,9450.35,109.887790698,9450.35,109.887790698
200,3420.0,WINDSOR HEIGHTS,352020.66,1035.35488235,77.0,19.1464915966,50311,25143.0,73.95,6.33123529412,85542.78,1082.82,50555.4,561.726666667,50555.4,561.726666667
203,3443.0,COUNCIL BLUFFS,53834.76,143.943208556,78.0,13.9753666921,51503,4258.46,11.3862566845,3.55326203209,6732.26,81.1115662651,7672.15,93.562804878,7672.15,93.562804878
204,3447.0,SIOUX CITY,187650.04,647.069103448,97.0,17.7300968801,51106,13082.5,45.1120689655,5.95782758621,54233.74,847.4021875,75557.88,981.271168831,75557.88,981.271168831
206,3456.0,CLEAR LAKE,69189.36,87.5814683544,17.0,18.0175123568,50428,4788.19,6.061,5.25962025316,11752.3,79.9476190476,11640.67,67.6783139535,11640.67,67.6783139535
207,3461.0,STUART,11754.24,73.9260377358,1.0,13.7351819407,50250,1095.29,6.8886163522,4.25635220126,1964.59,59.533030303,3686.68,89.9190243902,3686.68,89.9190243902
208,3465.0,PANORA,10693.32,65.603190184,39.0,14.0773152206,50216,917.5,5.62883435583,4.3745398773,1863.43,54.8067647059,2019.61,77.6773076923,2019.61,77.6773076923
209,3477.0,COUNCIL BLUFFS,129421.86,650.361105528,78.0,14.5344915051,51501,9688.5,48.6859296482,5.46924623116,16112.64,460.361142857,53213.22,1085.98408163,53213.22,1085.98408163
210,3484.0,MARCUS,4020.39,63.8157142857,18.0,13.4464928193,51035,344.25,5.46428571429,4.41253968254,1083.27,67.704375,754.51,53.8935714286,754.51,53.8935714286
211,3488.0,BELLEVUE,18743.79,122.508431373,49.0,15.1034858388,52031,1481.1,9.68039215686,4.94450980392,3972.51,116.838529412,3589.47,99.7075,3589.47,99.7075
212,3494.0,WATERLOO,140733.54,574.422612245,7.0,16.9893955296,50702,11827.5,48.2755102041,5.62318367347,22481.34,424.176226415,37618.68,648.597931034,37618.68,648.597931034
213,3495.0,MONTICELLO,33418.48,37.4227099664,53.0,15.4815246894,52310,2661.11,2.97996640538,4.50847704367,7019.15,35.4502525253,8333.4,37.7076923077,8333.4,37.7076923077
214,3514.0,FORT DODGE,35085.4,113.913636364,94.0,18.8008410637,50501,2268.02,7.3637012987,5.80282467532,8671.67,103.234166667,7361.75,116.853174603,7361.75,116.853174603
215,3521.0,COUNCIL BLUFFS,40893.92,332.470894309,78.0,23.1683817267,51501,1718.25,13.9695121951,7.5406504065,22330.13,656.768529412,6033.58,251.399166667,6033.58,251.399166667
216,3524.0,AMES,180805.62,762.892911392,85.0,17.9857685353,50010,12190.5,51.4367088608,6.21443037975,43825.26,973.894666667,22000.98,458.35375,22000.98,458.35375
217,3525.0,WASHINGTON,53040.25,130.641009852,92.0,19.0279017124,52353,3483.09,8.57903940887,5.53027093596,10447.69,99.5018095238,10531.06,113.237204301,10531.06,113.237204301
218,3528.0,MASON CITY,16048.96,172.569462366,17.0,20.0390181772,50401,901.6,9.69462365591,6.61301075269,2518.24,157.39,3580.8,188.463157895,3580.8,188.463157895
220,3540.0,DAVENPORT,20284.2,141.847552448,82.0,18.5133716284,52807,1192.2,8.33706293706,5.72244755245,3452.6,132.792307692,3393.9,117.031034483,3393.9,117.031034483
221,3542.0,ST ANSGAR,11801.35,95.1721774194,66.0,15.9237941628,50472,987.25,7.96169354839,6.3260483871,4200.99,100.023571429,3924.64,87.2142222222,3924.64,87.2142222222
222,3549.0,FORT MADISON,33613.37,212.742848101,56.0,21.3526378843,52627,2266.12,14.3425316456,5.93259493671,7155.15,159.003333333,4082.22,113.395,4082.22,113.395
223,3562.0,WEST BURLINGTON,65389.26,159.87594132,29.0,14.344887647,52655,5116.5,12.5097799511,5.28975550122,16819.56,155.736666667,12647.04,135.989677419,12647.04,135.989677419
224,3563.0,MUSCATINE,41926.36,166.374444444,70.0,13.9090929705,52761,3200.0,12.6984126984,5.20392857143,8480.04,160.000754717,9580.02,157.049508197,9580.02,157.049508197
225,3565.0,IOWA CITY,18306.77,69.6074904943,52.0,18.6416250226,52246,1265.89,4.81326996198,4.63205323194,3676.35,64.4973684211,3551.49,60.1947457627,3551.49,60.1947457627
226,3573.0,OTTUMWA,68700.69,127.93424581,90.0,18.357024918,52501,4313.9,8.03333333333,5.16108007449,16411.67,137.913193277,16629.66,136.308688525,16629.66,136.308688525
227,3576.0,HARTLEY,10351.74,105.63,71.0,13.2668464529,51346,1049.9,10.7132653061,4.38714285714,1213.25,52.75,1147.87,52.1759090909,1147.87,52.1759090909
228,3582.0,LEON,2169.62,108.481,27.0,13.2131666667,50144,174.0,8.7,5.975,162.6,81.3,780.45,86.7166666667,780.45,86.7166666667
229,3584.0,OELWEIN,27413.67,148.182,33.0,13.9278963964,50662,2271.53,12.2785405405,4.61691891892,6501.08,151.187906977,12768.78,220.15137931,12768.78,220.15137931
230,3587.0,KEOKUK,3002.46,136.475454545,56.0,11.463030303,52632,310.5,14.1136363636,3.99909090909,996.36,166.06,486.96,81.16,486.96,81.16
232,3592.0,FORT DODGE,51327.84,159.899813084,42.0,14.3836596944,50501,4039.5,12.5841121495,5.19130841121,9170.94,158.119655172,11605.5,145.06875,11605.5,145.06875
233,3606.0,GRUNDY CENTER,7716.58,82.9739784946,38.0,14.987593446,50638,596.0,6.40860215054,4.64182795699,1699.77,84.9885,2429.22,105.61826087,2429.22,105.61826087
234,3611.0,LOGAN,6407.76,103.350967742,43.0,11.1080721966,51546,607.5,9.79838709677,4.16451612903,1389.6,99.2571428571,1489.8,106.414285714,1489.8,106.414285714
235,3612.0,MAQUOKETA,53379.84,68.8772129032,49.0,14.7979422427,52060,4128.83,5.32752258065,4.35116129032,15023.65,71.5411904762,14883.53,69.5492056075,14883.53,69.5492056075
236,3618.0,CEDAR RAPIDS,64153.98,206.282893891,57.0,14.1392420763,52404,5262.0,16.9196141479,5.00900321543,11520.3,205.719642857,10614.54,163.300615385,10614.54,163.300615385
237,3621.0,SHELDON,31043.53,75.531703163,71.0,17.2936073286,51201,2562.93,6.23583941606,5.0495620438,7742.54,85.0828571429,6139.25,76.740625,6139.25,76.740625
238,3622.0,SPIRIT LAKE,41171.16,192.388598131,30.0,15.4647485536,51360,3274.5,15.3014018692,5.59014018692,7323.54,162.745333333,7796.4,177.190909091,7796.4,177.190909091
239,3624.0,NEWTON,17259.12,158.340550459,50.0,15.1837833115,50208,1306.5,11.9862385321,5.42146788991,4291.14,165.043846154,3028.44,151.422,3028.44,151.422
240,3625.0,ANKENY,50447.76,182.78173913,77.0,14.8707004831,50021,3958.5,14.3423913043,5.35869565217,10197.12,188.835555556,11230.26,147.766578947,11230.26,147.766578947
241,3626.0,SPENCER,31938.6,167.217801047,21.0,13.2230640738,51301,2842.5,14.8821989529,5.05994764398,5113.56,127.839,6007.02,143.024285714,6007.02,143.024285714
242,3628.0,CEDAR RAPIDS,41480.04,161.400933852,57.0,14.1006318325,52402,3219.0,12.5252918288,5.14431906615,9735.6,162.26,7352.28,147.0456,7352.28,147.0456
243,3629.0,COUNCIL BLUFFS,45812.04,153.731677852,78.0,13.7484787472,51503,3709.5,12.4479865772,4.99708053691,10973.34,152.4075,10636.44,147.728333333,10636.44,147.728333333
245,3632.0,DUBUQUE,40977.9,140.817525773,31.0,13.9387056128,52003,3184.5,10.9432989691,4.99687285223,9043.14,141.2990625,10153.38,141.019166667,10153.38,141.019166667
246,3635.0,OGDEN,6219.91,76.7890123457,8.0,14.6674661964,50212,507.75,6.26851851852,4.49530864198,1441.27,68.6319047619,1278.79,47.3625925926,1278.79,47.3625925926
247,3644.0,ALTOONA,59082.3,167.371954674,77.0,15.5285579388,50009,4272.0,12.1019830028,5.23878186969,13865.28,167.051566265,11125.8,140.832911392,11125.8,140.832911392
248,3645.0,WINDSOR HEIGHTS,30602.76,159.389375,77.0,15.4871155754,50311,2191.5,11.4140625,5.56901041667,6809.4,158.358139535,7353.36,150.068571429,7353.36,150.068571429
249,3647.0,CLINTON,41213.31,162.257125984,23.0,13.5691638545,52732,3402.75,13.3966535433,4.97838582677,8053.56,151.953962264,7793.4,147.045283019,7793.4,147.045283019
250,3648.0,FAIRBANK,4294.71,61.353,10.0,15.3782789116,50629,380.25,5.43214285714,4.90628571429,690.42,53.1092307692,778.83,48.676875,778.83,48.676875
251,3650.0,HOLSTEIN,23756.4,92.0790697674,47.0,17.8191177556,51025,1597.0,6.18992248062,5.45581395349,3715.72,64.064137931,5954.38,96.0383870968,5954.38,96.0383870968
252,3651.0,INDIANOLA,16242.84,138.827692308,91.0,13.2153520554,50125,1333.5,11.3974358974,4.95863247863,3054.24,127.26,3612.18,144.4872,3612.18,144.4872
253,3652.0,IDA GROVE,3901.24,177.329090909,47.0,16.1263636364,51445,251.5,11.4318181818,5.11954545455,867.43,173.486,1901.44,158.453333333,1901.44,158.453333333
254,3654.0,BELMOND,9479.3,141.482089552,99.0,13.4591613362,50421,819.75,12.2350746269,5.12059701493,2312.42,144.52625,2394.38,99.7658333333,2394.38,99.7658333333
255,3655.0,SIOUX CITY,9142.26,95.231875,97.0,21.1315972222,51104,577.45,6.01510416667,5.76260416667,1900.56,95.028,382.68,127.56,382.68,127.56
256,3656.0,ANKENY,20611.26,174.671694915,77.0,18.6031234867,50021,1186.5,10.0550847458,5.93966101695,6208.08,163.370526316,3817.62,181.791428571,3817.62,181.791428571
257,3660.0,KNOXVILLE,13818.6,139.581818182,63.0,14.0705916306,50138,1059.0,10.696969697,5.05252525253,3404.34,148.014782609,1842.96,122.864,1842.96,122.864
258,3663.0,WATERLOO,33199.62,173.82,7.0,13.4721017203,50702,2722.5,14.2539267016,4.84570680628,5653.98,194.964827586,9899.04,186.774339623,9899.04,186.774339623
259,3664.0,NORTHWOOD,11316.49,67.3600595238,98.0,14.4600800737,50459,960.41,5.71672619048,4.54398809524,2643.93,69.5771052632,3034.0,61.9183673469,3034.0,61.9183673469
260,3666.0,CEDAR RAPIDS,30745.8,175.690285714,57.0,17.4896571429,52404,1977.0,11.2971428571,5.86988571429,5832.06,162.001666667,7310.7,174.064285714,7310.7,174.064285714
261,3670.0,CORALVILLE,45033.36,152.13972973,52.0,13.3796637709,52241,3624.75,12.245777027,4.87391891892,6853.5,137.07,12091.32,145.678554217,12091.32,145.678554217
262,3676.0,GREENE,3939.16,46.3430588235,12.0,15.1184593838,50636,354.62,4.172,4.61223529412,938.82,40.8182608696,658.53,31.3585714286,658.53,31.3585714286
263,3677.0,EVERLY,573.51,95.585,21.0,11.5413492063,51338,56.25,9.375,4.00833333333,292.02,97.34,67.5,67.5,67.5,67.5
264,3678.0,DES MOINES,17220.56,113.293157895,77.0,23.6833333333,50320,1019.7,6.70855263158,6.29782894737,4326.54,123.615428571,3751.66,110.342941176,3751.66,110.342941176
265,3679.0,MONONA,12115.68,54.5751351351,22.0,16.1788915701,52159,803.09,3.61752252252,6.23869369369,3977.9,63.1412698413,2830.94,42.2528358209,2830.94,42.2528358209
267,3688.0,FREDERICKSBURG,4154.49,69.2415,19.0,13.2752539683,50630,400.5,6.675,4.4305,1210.47,80.698,1338.84,74.38,1338.84,74.38
268,3690.0,WATERLOO,14908.31,147.607029703,7.0,18.2156907119,50702,835.75,8.27475247525,5.47257425743,2252.86,102.402727273,3362.38,176.967368421,3362.38,176.967368421
269,3691.0,URBANDALE,28984.64,221.256793893,77.0,18.4174272992,50322,1676.1,12.7946564885,6.28900763359,4932.38,182.680740741,2793.54,164.325882353,2793.54,164.325882353
271,3695.0,REMSEN,10120.82,96.3887619048,75.0,15.3554829932,51050,837.35,7.97476190476,4.65,2383.77,91.6834615385,2431.38,93.5146153846,2431.38,93.5146153846
272,3696.0,DES MOINES,13050.3,151.747674419,77.0,16.0187430786,50315,844.5,9.81976744186,5.73755813953,4128.6,152.911111111,3008.58,158.346315789,3008.58,158.346315789
273,3698.0,WEST DES MOINES,13544.38,104.187538462,77.0,29.4608470696,50266,576.3,4.43307692308,7.32253846154,2133.58,82.0607692308,2257.9,80.6392857143,2257.9,80.6392857143
274,3700.0,AVOCA,31242.73,91.6209090909,78.0,16.6254754922,51521,2157.16,6.32598240469,5.09724340176,7722.08,102.961066667,4780.2,63.736,4780.2,63.736
275,3704.0,EMMETSBURG,22466.76,46.3232164948,74.0,16.8925459008,50536,1606.7,3.31278350515,5.48288659794,5376.84,48.44,8299.14,56.0752702703,8299.14,56.0752702703
276,3705.0,ROCK RAPIDS,29694.56,95.1748717949,60.0,16.6711622405,51246,2189.0,7.01602564103,5.06993589744,8182.95,112.095205479,6066.01,90.5374626866,6066.01,90.5374626866
277,3707.0,CEDAR RAPIDS,27494.16,137.4708,57.0,19.2968077381,52402,1555.95,7.77975,5.9278,4076.36,123.526060606,4543.14,122.787567568,4543.14,122.787567568
278,3710.0,COLUMBUS JUNCTION,5657.64,245.984347826,58.0,17.1708695652,52738,381.0,16.5652173913,1.51391304348,1076.4,179.4,1858.8,309.8,1858.8,309.8
279,3712.0,MONTEZUMA,14675.45,99.1584459459,79.0,17.140460103,50171,971.0,6.56081081081,5.98189189189,5626.63,137.234878049,1981.88,70.7814285714,1981.88,70.7814285714
280,3713.0,MASON CITY,47527.44,203.108717949,17.0,14.818038258,50401,3909.0,16.7051282051,5.37833333333,9600.9,204.274468085,7752.24,164.941276596,7752.24,164.941276596
281,3715.0,DAVENPORT,16548.95,84.4334183673,82.0,22.0928850826,52807,903.81,4.6112755102,4.0118877551,2875.25,82.15,4853.8,103.272340426,4853.8,103.272340426
282,3717.0,SUMNER,9022.86,34.4383969466,9.0,16.1608633224,50674,685.53,2.61652671756,5.10377862595,1583.13,35.9802272727,2510.46,34.8675,2510.46,34.8675
283,3719.0,MARSHALLTOWN,25413.66,155.91202454,64.0,14.0498393222,50158,2020.5,12.3957055215,5.44349693252,6138.54,165.906486486,4581.78,157.992413793,4581.78,157.992413793
284,3721.0,DECORAH,49072.02,155.291202532,96.0,14.4990551537,52101,3745.5,11.8528481013,5.09613924051,12345.42,166.83,10792.92,145.85027027,10792.92,145.85027027
285,3722.0,SIOUX CITY,33500.22,150.901891892,97.0,14.31500429,51106,2653.5,11.9527027027,5.0872972973,8233.2,139.545762712,9604.62,165.596896552,9604.62,165.596896552
286,3723.0,ONAWA,27713.0,43.099533437,67.0,17.2184301637,51040,2015.71,3.13485225505,4.7434992224,6742.62,42.9466242038,6404.17,45.0997887324,6404.17,45.0997887324
287,3726.0,OTTUMWA,22019.1,147.779194631,90.0,13.1354362416,52501,1824.0,12.2416107383,5.02785234899,5320.92,156.497647059,6666.36,185.176666667,6666.36,185.176666667
288,3728.0,COUNCIL BLUFFS,30198.98,89.8779166667,78.0,18.8067403628,51503,1956.59,5.82318452381,5.27791666667,6990.86,90.7903896104,10666.58,99.6876635514,10666.58,99.6876635514
289,3731.0,DAVENPORT,46132.38,151.75125,82.0,14.7908834586,52807,3407.9,11.2101973684,5.16934210526,11776.44,165.865352113,10577.22,133.888860759,10577.22,133.888860759
290,3732.0,ELDRIDGE,29277.92,85.3583673469,82.0,15.9623531862,52748,2317.38,6.75620991254,5.20364431487,5714.35,70.5475308642,5548.3,73.9773333333,5548.3,73.9773333333
291,3735.0,OSKALOOSA,27909.73,94.9310544218,10.0,16.6012374474,52577,2144.2,7.29319727891,4.65860544218,6381.32,89.8777464789,4686.4,75.5870967742,4686.4,75.5870967742
292,3738.0,DUBUQUE,12549.05,73.8179411765,31.0,14.5255098039,52001,1337.65,7.86852941176,3.86358823529,2156.7,51.35,2629.64,69.2010526316,2629.64,69.2010526316
293,3740.0,WATERLOO,24676.94,123.3847,7.0,14.9079785714,50702,1610.27,8.05135,4.47325,6297.1,114.492727273,5929.62,160.26,5929.62,160.26
294,3742.0,LEMARS,16030.44,152.670857143,75.0,14.3171836735,51031,1197.0,11.4,5.17761904762,4709.4,142.709090909,3741.12,162.657391304,3741.12,162.657391304
295,3744.0,DYERSVILLE,21456.81,100.736197183,31.0,14.7487815784,52040,1751.62,8.22356807512,4.7223943662,4481.8,97.4304347826,5593.86,111.8772,5593.86,111.8772
