schoolID,sysID,schoolName,sysName,county,street,city,state,zip,locClass,chrtr,titleI,stdTchRatio,freeLnch,reducedLnch
191,747,LOGANVILLE ELEMENTARY SCHOOL,WALTON COUNTY,WALTON COUNTY,4303 LAWRENCEVILLE RD,LOGANVILLE,GA,30052,21,No,Yes,15,314,50
199,747,LOGANVILLE HIGH SCHOOL,WALTON COUNTY,WALTON COUNTY,3305 HIGHWAY 78,LOGANVILLE,GA,30052,21,No,No,17.5,425,104
291,747,LOGANVILLE MIDDLE SCHOOL,WALTON COUNTY,WALTON COUNTY,152 CLARK MCCULLERS DR,LOGANVILLE,GA,30052,21,No,Yes,13.3,357,93
191,693,LONG BRANCH ELEMENTARY SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,4518 HIGHWAY 52 E,DAHLONEGA,GA,30533,42,No,Yes,14.1,272,44
189,741,LONG CANE ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,238 LONG CANE RD,LAGRANGE,GA,30240,42,No,Yes,17.3,239,39
297,741,LONG CANE MIDDLE SCHOOL,TROUP COUNTY,TROUP COUNTY,326 LONG CANE RD,LAGRANGE,GA,30240,42,No,No,17,547,84
205,691,LONG COUNTY HIGH SCHOOL,LONG COUNTY,LONG COUNTY,P. O. BOX 579,LUDOWICI,GA,31316,42,No,Yes,17.9,457,63
114,691,LONG COUNTY MIDDLE SCHOOL,LONG COUNTY,LONG COUNTY,550 S MCDONALD ST,LUDOWICI,GA,31316,42,No,Yes,18.4,417,94
173,761,LONG MIDDLE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3200 LATONA DR SW,ATLANTA,GA,30354,11,No,Yes,13.8,699,0
4058,706,LONNIE JACKSON ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,4601 BUENA VISTA RD,COLUMBUS,GA,31907,12,No,Yes,17.4,409,0
197,722,LORRAINE ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,3343 E FAIRVIEW RD SW,STOCKBRIDGE,GA,30281,41,No,Yes,16.4,278,63
499,633,LOST MOUNTAIN MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,700 OLD MOUNTAIN RD NW,KENNESAW,GA,30152,21,No,No,18.7,85,24
1505,667,LOUISE RADLOFF MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3939 SHACKLEFORD RD,DULUTH,GA,30096,21,No,Yes,16.3,1611,111
1550,681,LOUISVILLE ACADEMY,JEFFERSON COUNTY,JEFFERSON COUNTY,425 W 9TH ST,LOUISVILLE,GA,30434,32,No,Yes,14.3,434,29
296,681,LOUISVILLE MIDDLE SCHOOL,JEFFERSON COUNTY,JEFFERSON COUNTY,1200 SCHOOL ST,LOUISVILLE,GA,30434,32,No,Yes,11.9,308,20
190,631,LOVEJOY HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1587 MCDONOUGH RD,HAMPTON,GA,30228,21,No,Yes,20.1,2041,0
191,631,LOVEJOY MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1588 LOVEJOY RD,HAMPTON,GA,30228,21,No,Yes,15.5,656,0
210,667,LOVIN ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1705 NEW HOPE RD,LAWRENCEVILLE,GA,30045,21,No,Yes,13.6,369,112
607,633,LOVINGGOOD MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,3825 LUTHER WARD RD,POWDER SPRINGS,GA,30127,21,No,No,20.1,290,72
3062,625,LOW ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,15 BLUE RIDGE AVE,SAVANNAH,GA,31404,12,No,Yes,15.5,502,19
5050,692,LOWNDES HIGH SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,1606 NORMAN DR,VALDOSTA,GA,31601,13,No,No,18.8,1037,200
1052,692,LOWNDES MIDDLE SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,2379 COPELAND RD,VALDOSTA,GA,31601,41,No,Yes,15.7,520,74
106,675,LUELLA ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,575 WALKER DR,LOCUST GROVE,GA,30248,21,No,No,16.2,267,65
104,675,LUELLA HIGH SCHOOL,HENRY COUNTY,HENRY COUNTY,603 WALKER DR,LOCUST GROVE,GA,30248,21,No,No,18,872,207
603,675,LUELLA MIDDLE SCHOOL,HENRY COUNTY,HENRY COUNTY,2075 HAMPTON LOCUST GROVE RD,LOCUST GROVE,GA,30248,21,No,No,17.2,308,95
4054,669,LULA ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,6130 CHATTAHOOCHEE ST,LULA,GA,30554,31,No,No,16.8,269,53
2050,693,LUMPKIN COUNTY ELEMENTARY SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,153 SCHOOL DR,DAHLONEGA,GA,30533,31,No,Yes,14.7,255,68
101,693,LUMPKIN COUNTY HIGH SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,2001 INDIAN DR,DAHLONEGA,GA,30533,41,No,No,16.1,418,80
1050,693,LUMPKIN COUNTY MIDDLE SCHOOL,LUMPKIN COUNTY,LUMPKIN COUNTY,152 SCHOOL DR,DAHLONEGA,GA,30533,31,No,Yes,15.2,434,79
2050,627,LYERLY ELEMENTARY SCHOOL,CHATTOOGA COUNTY,CHATTOOGA COUNTY,150 OAK HILL RD,LYERLY,GA,30730,42,No,Yes,13.8,234,36
183,689,LYMAN HALL ELEMENTARY SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,1396 SHAW RD,HINESVILLE,GA,31313,13,No,Yes,15.4,308,90
5052,669,LYMAN HALL ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,2150 MEMORIAL PARK DR,GAINESVILLE,GA,30504,22,No,Yes,14.5,796,16
104,738,LYONS PRIMARY SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,298 N LEXINGTON ST,LYONS,GA,30436,33,No,Yes,14.1,627,0
204,738,LYONS UPPER ELEMENTARY,TOOMBS COUNTY,TOOMBS COUNTY,803 S STATE ST,LYONS,GA,30436,33,No,Yes,14.4,447,0
4063,761,M. A. JONES ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,1040 FAIR ST SW,ATLANTA,GA,30314,11,No,Yes,14.4,515,0
100,631,M. D. ROBERTS MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,1905 WALT STEPHENS RD,JONESBORO,GA,30236,21,No,Yes,14.6,786,0
298,667,M. H. MASON ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3030 BUNTEN RD,DULUTH,GA,30096,21,No,No,13.5,292,72
118,633,MABLETON ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,5220 CHURCH ST SW,MABLETON,GA,30126,21,No,Yes,14.7,728,63
178,633,MABRY MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,2700 JIMS RD NE,MARIETTA,GA,30066,21,No,No,18.1,88,13
5052,628,MACEDONIA ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,10370 E CHEROKEE DR,CANTON,GA,30115,41,No,No,19.7,73,37
3050,789,MACINTYRE PARK MIDDLE SCHOOL,THOMASVILLE CITY,THOMAS COUNTY,117 GLENWOOD DR,THOMASVILLE,GA,31792,32,No,Yes,14.3,269,8
198,694,MACON COUNTY ELEMENTARY SCHOOL,MACON COUNTY,MACON COUNTY,400 STATE HIGHWAY 128 BYPASS,OGLETHORPE,GA,31068,41,No,Yes,15.5,547,89
2060,694,MACON COUNTY HIGH SCHOOL,MACON COUNTY,MACON COUNTY,611 VIENNA RD,MONTEZUMA,GA,31063,32,No,Yes,17.5,320,62
199,694,MACON COUNTY MIDDLE SCHOOL,MACON COUNTY,MACON COUNTY,615 VIENNA RD,MONTEZUMA,GA,31063,32,No,Yes,17.3,283,54
2598,891,MACON REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,BIBB COUNTY,4164 RIGGINS MILL RD,MACON,GA,31217,22,No,Yes,17.10792873,428.0284571,46.01911961
598,891,MACON YOUTH DEVELOPMENT CAMPUS,DEPARTMENT OF JUVENILE JUSTICE,BIBB COUNTY,4160 RIGGINS MILL RD,MACON,GA,31217,22,No,Yes,17.10792873,428.0284571,46.01911961
5050,695,MADISON COUNTY HIGH SCHOOL,MADISON COUNTY,MADISON COUNTY,P.O. BOX 7,DANIELSVILLE,GA,30633,42,No,No,15.8,659,128
1052,695,MADISON COUNTY MIDDLE SCHOOL,MADISON COUNTY,MADISON COUNTY,P.O. BOX 690,DANIELSVILLE,GA,30633,42,No,Yes,15.8,591,116
299,638,MADRAS MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,240 EDGEWORTH RD,NEWNAN,GA,30263,21,No,No,17.5,256,70
397,667,MAGILL ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,3900 BRUSHY FORK RD,LOGANVILLE,GA,30052,21,No,Yes,15.1,655,112
3052,785,MAIN ELEMENTARY SCHOOL,ROME CITY,FLOYD COUNTY,3 WATTERS ST SE,ROME,GA,30161,13,No,Yes,10.7,245,2
116,660,MAIN STREET CHARTER ACADEMY,FULTON COUNTY,FULTON COUNTY,3726 MAIN ST,ATLANTA,GA,30337,21,Yes,Yes,18.7,309,48
6426,726,MAINSTAY,SPALDING COUNTY,SPALDING COUNTY,200 A Z KELSEY AVE,GRIFFIN,GA,30223,21,No,No,17.10792873,428.0284571,46.01911961
197,708,MALCOM BRIDGE ELEMENTARY SCHOOL,OCONEE COUNTY,OCONEE COUNTY,2600 MALCOM BRIDGE RD,BOGART,GA,30622,41,No,Yes,15.8,89,23
198,708,MALCOM BRIDGE MIDDLE SCHOOL,OCONEE COUNTY,OCONEE COUNTY,2500 MALCOM BRIDGE RD,BOGART,GA,30622,41,No,No,17.5,164,34
100,620,MAMIE LOU GROSS ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,277 ROBERTS PATH,WOODBINE,GA,31569,41,No,Yes,15,280,40
4050,699,MANCHESTER HIGH SCHOOL,MERIWETHER COUNTY,MERIWETHER COUNTY,405 N 5TH AVE,MANCHESTER,GA,31816,32,No,Yes,18.6,295,71
5050,699,MANCHESTER MIDDLE SCHOOL,MERIWETHER COUNTY,MERIWETHER COUNTY,231 W PERRY ST,MANCHESTER,GA,31816,32,No,Yes,14.8,316,0
299,660,MANNING OAKS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,405 CUMMING ST,ALPHARETTA,GA,30004,13,No,No,15.2,223,31
4050,707,MANSFIELD ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,45 E THIRD AVE,MANSFIELD,GA,30055,42,No,Yes,14.9,207,20
197,644,MARBUT ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5776 MARBUT RD,LITHONIA,GA,30058,21,No,Yes,17.1,559,99
510,644,MARGARET HARRIS COMPREHENSIVE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1634 KNOB HILL DR NE,ATLANTA,GA,30329,21,No,Yes,6,33,3
1305,667,MARGARET WINN HOLT ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,588 OLD SNELLVILLE HWY,LAWRENCEVILLE,GA,30046,21,No,Yes,14,818,123
303,781,MARIETTA 6TH GRADE SCHOOL,MARIETTA CITY,COBB COUNTY,340 AVIATION RD SE,MARIETTA,GA,30060,13,No,Yes,15,428,46
106,781,MARIETTA CENTER FOR ADVANCED ACADEMICS,MARIETTA CITY,COBB COUNTY,311 AVIATION RD SE,MARIETTA,GA,30060,13,No,No,20.6,89,11
101,781,MARIETTA HIGH SCHOOL,MARIETTA CITY,COBB COUNTY,1171 WHITLOCK AVE SW,MARIETTA,GA,30064,13,No,Yes,16.7,1097,83
203,781,MARIETTA MIDDLE SCHOOL,MARIETTA CITY,COBB COUNTY,121 WINN ST NW,MARIETTA,GA,30064,13,No,Yes,15.5,843,73
2698,891,MARIETTA REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,COBB COUNTY,1575 COUNTY SERVICES PKWY SW,MARIETTA,GA,30008,21,No,Yes,17.10792873,428.0284571,46.01911961
275,696,MARION COUNTY MIDDLE/HIGH SCHOOL,MARION COUNTY,MARION COUNTY,1 EAGLE DR,BUENA VISTA,GA,31803,42,No,Yes,17.6,425,92
105,651,MARLOW ELEMENTARY SCHOOL,EFFINGHAM COUNTY,EFFINGHAM COUNTY,5160 GA HIGHWAY 17 S,GUYTON,GA,31312,41,No,No,15.8,251,71
298,625,MARSHPOINT ELEMENTARY SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,135 WHITEMARSH ISLAND RD,SAVANNAH,GA,31410,21,No,No,15.5,248,32
215,631,MARTHA ELLEN STILWELL SCHOOL FOR THE PERFORMING AR,CLAYTON COUNTY,CLAYTON COUNTY,2535 MOUNT ZION PKWY,JONESBORO,GA,30236,21,No,No,17.10792873,428.0284571,46.01911961
1698,891,MARTHA K. GLAZE REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,CLAYTON COUNTY,11850 HASTINGS BRIDGE RD,HAMPTON,GA,30228,21,No,Yes,17.10792873,428.0284571,46.01911961
194,751,MARTHA PUCKETT MIDDLE SCHOOL,WAYNE COUNTY,WAYNE COUNTY,475 DURRENCE RD,JESUP,GA,31545,32,No,Yes,15.8,331,54
394,751,MARTHA RAWLS SMITH ELEMENTARY SCHOOL,WAYNE COUNTY,WAYNE COUNTY,710 W PINE ST,JESUP,GA,31545,41,No,Yes,15.4,429,42
101,669,MARTIN ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,4216 MARTIN RD,FLOWERY BRANCH,GA,30542,41,Yes,No,15.3,398,48
200,706,MARTIN LUTHER KING- JR. ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,350 30TH AVE,COLUMBUS,GA,31903,12,No,Yes,17.7,681,0
204,631,MARTIN LUTHER KING- JR. ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,5745 W LEES MILL RD,COLLEGE PARK,GA,30349,21,No,Yes,18.3,1011,0
399,647,MARTIN LUTHER KING- JR. ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,3125 MARTIN LUTHER KING JR DR,ALBANY,GA,31701,41,No,Yes,13.7,549,0
103,644,MARTIN LUTHER KING- JR. HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3991 SNAPFINGER RD,LITHONIA,GA,30038,21,No,Yes,15.9,1041,109
2052,636,MARTINEZ ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,325 N BELAIR RD,EVANS,GA,30809,21,No,Yes,16.5,251,65
495,620,MARY LEE CLARK ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,2900 MICKLER DR,SAINT MARYS,GA,31558,32,No,Yes,16,175,43
401,644,MARY MCLEOD BETHUNE MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,5200 COVINGTON HWY,DECATUR,GA,30035,21,No,Yes,18,854,32
184,702,MARY PERSONS HIGH SCHOOL,MONROE COUNTY,MONROE COUNTY,310 MONTPELIER AVE,FORSYTH,GA,31029,41,No,No,16.2,534,111
176,658,MASHBURN ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,3777 SAMPLES RD,CUMMING,GA,30041,21,No,No,15.2,169,16
112,648,MASON CREEK ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,3400 JOHNSTON RD,WINSTON,GA,30187,41,No,No,14.7,238,32
113,648,MASON CREEK MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,7777 MASON CREEK ROAD,WINSTON,GA,30187,41,No,No,17.6,359,75
4064,706,MATHEWS ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7533 LYNCH RD,MIDLAND,GA,31820,41,No,No,19.2,80,32
189,620,MATILDA HARRIS ELEMENTARY SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,1100 LAKES BLVD,KINGSLAND,GA,31548,32,No,Yes,18.9,154,63
102,658,MATT ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,7455 WALLACE TATUM RD,CUMMING,GA,30028,21,No,No,16.3,241,40
4052,737,MATT WILSON ELEMENTARY SCHOOL,TIFT COUNTY,TIFT COUNTY,510 17TH ST W,TIFTON,GA,31794,32,No,Yes,14.6,455,0
199,676,MATTHEW ARTHUR ELEMENTARY SCHOOL,HOUSTON COUNTY,HOUSTON COUNTY,2500 GA HIGHWAY 127,KATHLEEN,GA,31047,22,No,No,14.9,222,86
5050,616,MATTIE LIVELY ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,204 DEBBIE DR,STATESBORO,GA,30458,33,No,Yes,14,408,28
102,684,MATTIE WELLS ELEMENTARY SCHOOL,JONES COUNTY,JONES COUNTY,101 MATTIE WELLS DR,MACON,GA,31217,41,No,Yes,16.2,496,65
179,697,MAXWELL ELEMENTARY SCHOOL,MCDUFFIE COUNTY,MCDUFFIE COUNTY,520 MOUNT PLEASANT RD,THOMSON,GA,30824,41,No,Yes,16.5,505,48
186,761,MAYNARD H. JACKSON- JR. HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,801 GLENWOOD AVE SE,ATLANTA,GA,30316,11,No,Yes,15.2,957,0
182,761,MAYS HIGH SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,3450 BENJAMIN E MAYS DR SW,ATLANTA,GA,30331,11,No,Yes,15.3,1086,79
2550,678,MAYSVILLE ELEMENTARY SCHOOL,JACKSON COUNTY,JACKSON COUNTY,9270 HIGHWAY 82 SPUR,MAYSVILLE,GA,30558,42,No,Yes,13.4,236,41
297,721,MCBEAN ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,1165 HEPHZIBAH MCBEAN RD,HEPHZIBAH,GA,30815,41,No,Yes,18,487,0
107,633,MCCALL PRIMARY SCHOOL,COBB COUNTY,COBB COUNTY,4496 DIXIE AVE,ACWORTH,GA,30101,21,No,Yes,12.5,208,35
383,660,MCCLARIN HIGH SCHOOL,FULTON COUNTY,FULTON COUNTY,3605 MAIN ST,COLLEGE PARK,GA,30337,21,No,Yes,12.2,249,10
184,633,MCCLESKEY MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,4080 MAYBREEZE RD,MARIETTA,GA,30066,21,No,No,16.7,219,45
507,633,MCCLURE MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,3660 OLD STILESBORO RD NW,KENNESAW,GA,30152,21,No,No,18.4,199,49
497,667,MCCONNELL MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,550 OZORA RD,LOGANVILLE,GA,30052,21,No,No,17.7,493,155
803,675,MCDONOUGH ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,330 TOMLINSON ST,MCDONOUGH,GA,30253,21,No,Yes,13.1,383,52
1064,633,MCEACHERN HIGH SCHOOL,COBB COUNTY,COBB COUNTY,2400 NEW MACLAND RD,POWDER SPRINGS,GA,30127,21,No,No,18.8,1162,205
5054,669,MCEVER ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,3265 MONTGOMERY DR,GAINESVILLE,GA,30504,22,Yes,Yes,14.7,429,36
188,710,MCGARITY ELEMENTARY SCHOOL,PAULDING COUNTY,PAULDING COUNTY,262 RAKESTRAW MILL RD,HIRAM,GA,30141,21,No,No,12.5,205,45
173,657,MCHENRY PRIMARY,FLOYD COUNTY,FLOYD COUNTY,100 MCHENRY DR SW,ROME,GA,30161,23,No,Yes,10.5,225,14
104,698,MCINTOSH ACADEMY,MCINTOSH COUNTY,MCINTOSH COUNTY,8945 US HIGHWAY 17,DARIEN,GA,31305,42,No,Yes,15.1,296,49
101,698,MCINTOSH COUNTY MIDDLE SCHOOL,MCINTOSH COUNTY,MCINTOSH COUNTY,500 GREEN ST,DARIEN,GA,31305,31,No,Yes,15.3,349,0
182,656,MCINTOSH HIGH SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,201 WALT BANKS RD,PEACHTREE CITY,GA,30269,21,No,No,17.9,180,32
289,667,MCKENDREE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,1600 RIVERSIDE PKWY,LAWRENCEVILLE,GA,30043,21,No,Yes,16.1,622,114
2061,644,MCLENDON ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3169 HOLLYWOOD DR,DECATUR,GA,30033,21,No,Yes,11.8,375,21
3070,644,MCNAIR HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1804 BOULDERCREST RD SE,ATLANTA,GA,30316,21,No,Yes,16.2,724,31
1057,644,MCNAIR MIDDLE SCHOOL,DEKALB COUNTY,DEKALB COUNTY,2190 WALLINGFORD DR,DECATUR,GA,30032,21,No,Yes,14.8,692,0
189,660,MCNAIR MIDDLE SCHOOL,FULTON COUNTY,FULTON COUNTY,2800 BURDETT RD,COLLEGE PARK,GA,30349,21,No,Yes,13.7,738,25
177,721,MEADOWBROOK ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,3630 GOLDFINCH DR,AUGUSTA,GA,30906,12,No,Yes,16.9,541,0
199,667,MEADOWCREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,5025 GEORGIA BELLE CT,NORCROSS,GA,30093,21,No,Yes,13.5,1053,75
187,667,MEADOWCREEK HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4455 STEVE REYNOLDS BLVD,NORCROSS,GA,30093,21,No,Yes,20.5,2437,204
3061,644,MEADOWVIEW ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,1879 WEE KIRK RD SE,ATLANTA,GA,30316,21,No,Yes,14.2,348,0
491,660,MEDLOCK BRIDGE ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,10215 MEDLOCK BRIDGE PKWY,ALPHARETTA,GA,30022,21,No,No,13.5,68,20
3050,748,MEMORIAL DRIVE ELEMENTARY SCHOOL,WARE COUNTY,WARE COUNTY,2580 AMBROSE ST,WAYCROSS,GA,31503,33,No,Yes,13.5,284,30
294,722,MEMORIAL MIDDLE SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,3205 UNDERWOOD RD SE,CONYERS,GA,30013,21,No,Yes,16.3,538,105
3050,627,MENLO ELEMENTARY SCHOOL,CHATTOOGA COUNTY,CHATTOOGA COUNTY,2430 HIGHWAY 337,MENLO,GA,30731,42,No,Yes,15.4,210,37
5062,625,MERCER MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,201 ROMMEL AVE,GARDEN CITY,GA,31408,21,No,Yes,13.7,427,23
4056,647,MERRY ACRES MIDDLE SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,1601 FLORENCE DR,ALBANY,GA,31707,13,No,Yes,17.4,895,0
2058,721,MERRY ELEMENTARY SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,415 BOY SCOUT RD,AUGUSTA,GA,30909,12,No,Yes,13.7,358,0
4198,891,METRO REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,DEKALB COUNTY,1300 CONSTITUTION RD SE,ATLANTA,GA,30316,21,No,Yes,17.10792873,428.0284571,46.01911961
302,621,METTER ELEMENTARY SCHOOL,CANDLER COUNTY,CANDLER COUNTY,33661 GA HIGHWAY 129 S,METTER,GA,30439,33,No,Yes,17.2,611,51
101,621,METTER HIGH SCHOOL,CANDLER COUNTY,CANDLER COUNTY,34905 GA HIGHWAY 129 S,METTER,GA,30439,33,No,Yes,16,329,46
202,621,METTER INTERMEDIATE SCHOOL,CANDLER COUNTY,CANDLER COUNTY,33661 GA HIGHWAY 129 S,METTER,GA,30439,33,No,Yes,16.4,245,18
102,621,METTER MIDDLE SCHOOL,CANDLER COUNTY,CANDLER COUNTY,33661 GA HIGHWAY 129 S,METTER,GA,30439,33,No,Yes,15.6,291,25
198,707,MIDDLE RIDGE ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,11649 BY PASS RD,COVINGTON,GA,30014,41,No,Yes,13.9,584,33
6001,717,MIDDLE SCHOOL ALTERNATIVE PROGRAM,PUTNAM COUNTY,PUTNAM COUNTY,140 SPARTA HWY,EATONTON,GA,31024,41,No,No,17.10792873,428.0284571,46.01911961
501,706,MIDLAND ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,7373 PSALMOND RD,MIDLAND,GA,31820,12,No,No,18.5,254,59
100,706,MIDLAND MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6990 WARM SPRINGS RD,MIDLAND,GA,31820,12,No,No,11.4,210,47
2062,644,MIDVALE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3836 MIDVALE RD,TUCKER,GA,30084,21,No,Yes,13.5,228,37
3062,644,MIDWAY ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,3318 MIDWAY RD,DECATUR,GA,30032,21,No,Yes,14.2,586,11
194,605,MIDWAY ELEMENTARY SCHOOL,BALDWIN COUNTY,BALDWIN COUNTY,101 CARL VINSON RD SE,MILLEDGEVILLE,GA,31061,41,No,Yes,15.6,460,33
112,713,MIDWAY ELEMENTARY SCHOOL,PIERCE COUNTY,PIERCE COUNTY,3244 MIDWAY CHURCH RD,BLACKSHEAR,GA,31516,41,No,Yes,14.6,236,32
1052,658,MIDWAY ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,4805 ATLANTA HWY,ALPHARETTA,GA,30004,21,No,Yes,15.6,313,31
101,689,MIDWAY MIDDLE SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,425 EDGEWATER DR,MIDWAY,GA,31320,42,No,Yes,16.9,408,166
2054,657,MIDWAY PRIMARY,FLOYD COUNTY,FLOYD COUNTY,5 MIDWAY SCHOOL RD SE,SILVER CREEK,GA,30173,23,No,Yes,16.3,168,27
113,891,MILAN YDC,DEPARTMENT OF JUVENILE JUSTICE,TELFAIR COUNTY,26 PINCKERTON STREET,MILAN,GA,31060,43,No,Yes,17.10792873,428.0284571,46.01911961
513,761,MILES INTERMEDIATE SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,4215 BAKERS FERRY RD SW,ATLANTA,GA,30331,11,No,Yes,13.3,316,0
3064,633,MILFORD ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,2390 AUSTELL RD SW,MARIETTA,GA,30008,21,No,Yes,9.8,384,23
100,616,MILL CREEK ELEMENTARY SCHOOL,BULLOCH COUNTY,BULLOCH COUNTY,239 BEASLEY RD,STATESBORO,GA,30461,33,No,Yes,15.6,466,48
105,667,MILL CREEK HIGH SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,4400 BRASELTON HWY,HOSCHTON,GA,30548,21,No,No,20.3,680,235
113,628,MILL CREEK MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,442 ARNOLD MILL RD,WOODSTOCK,GA,30188,21,No,No,17.5,287,75
110,700,MILLER COUNTY ELEMENTARY SCHOOL,MILLER COUNTY,MILLER COUNTY,996 PHILLIPSBURG RD,COLQUITT,GA,39837,43,No,Yes,15.9,505,0
