,year,sysID,sysName,schoolID,schoolName,adress,latitude,longitude,grd,ccrpi,titleI,chrtr,cluster
182,2015,623,Catoosa County,3050,Cloud Springs Elementary School,"163 Fernwood Dr,Rossville,Ga,30741",34.963612,-85.250468,E,69.1,Yes,No,3
183,2015,623,Catoosa County,3052,Ringgold Elementary School,"322 Evitt Ln,Ringgold,Ga,30736",34.90021,-85.142467,E,71.5,Yes,No,3
184,2015,623,Catoosa County,4052,Ringgold High School,"29 Tiger Trl,Ringgold,Ga,30736",34.921584,-85.110161,H,78.1,No,No,1
185,2015,623,Catoosa County,5050,Graysville Elementary School,"P.O. Box 10,Graysville,Ga,30726",34.975847,-85.141605,E,74.5,Yes,No,3
186,2015,623,Catoosa County,5052,Ringgold Middle School,"217 Tiger Trl,Ringgold,Ga,30736",34.920349,-85.109759,M,80.2,Yes,No,3
187,2015,624,Charlton County,112,Bethune Middle School,"285 Little Phoebe Church Rd,Folkston,Ga,31537",30.812278,-82.014536,E,64.7,Yes,No,3
188,2015,624,Charlton County,112,Bethune Middle School,"285 Little Phoebe Church Rd,Folkston,Ga,31537",30.812278,-82.014536,M,70.8,Yes,No,3
189,2015,624,Charlton County,287,Charlton County High School,"994 Indian Trl,Folkston,Ga,31537",30.844268,-82.002607,H,72.4,No,No,1
190,2015,624,Charlton County,4050,St. George Elementary School,"13215 Florida Ave,St. George,Ga,31646",30.524566,-82.037928,M,52.8,Yes,No,3
191,2015,624,Charlton County,4050,St. George Elementary School,"13215 Florida Ave,St. George,Ga,31646",30.524566,-82.037928,E,57.7,Yes,No,3
192,2015,625,Chatham County,101,Johnson High School,"3012 Sunset Blvd,Savannah,Ga,31404",32.032225,-81.058516,H,69.8,Yes,No,2
193,2015,625,Chatham County,109,Coastal Empire Montessori Charter School,"301 Burkhalter Rd,Savannah,Ga,31405",32.137418,-81.626335,E,67.7,No,Yes,1
194,2015,625,Chatham County,117,New Hampstead High School,"2451 Little Neck Rd,Bloomingdale,Ga,31302",32.084179,-81.320652,H,68.7,No,No,1
195,2015,625,Chatham County,125,Tybee Island Maritime Academy School,"714 Lovell Ave,Tybee Island,Ga,31328",32.004147,-80.845155,E,68.6,No,Yes,1
196,2015,625,Chatham County,128,Savannah Classical Academy Charter School,"705 E Anderson St,Savannah,Ga,31401",32.059334,-81.087317,M,57.2,Yes,Yes,2
197,2015,625,Chatham County,128,Savannah Classical Academy Charter School,"705 E Anderson St,Savannah,Ga,31401",32.059334,-81.087317,E,55.1,Yes,Yes,2
198,2015,625,Chatham County,191,East Broad Street School,"400 E Broad St,Savannah,Ga,31401",32.070731,-81.085854,E,33.9,Yes,No,2
199,2015,625,Chatham County,191,East Broad Street School,"400 E Broad St,Savannah,Ga,31401",32.070731,-81.085854,M,52.9,Yes,No,2
200,2015,625,Chatham County,194,Georgetown School,"1516 King George Blvd,Savannah,Ga,31419",31.975798,-81.228853,M,64.0,No,No,1
201,2015,625,Chatham County,194,Georgetown School,"1516 King George Blvd,Savannah,Ga,31419",31.975798,-81.228853,E,66.7,No,No,1
202,2015,625,Chatham County,197,Garden City Elementary School,"4037 Kessler Ave,Garden City,Ga,31408",32.091095,-81.167414,E,57.2,Yes,No,2
203,2015,625,Chatham County,199,West Chatham Middle School,"800 Pine Barren Rd,Pooler,Ga,31322",32.093827,-81.2591,M,58.9,Yes,No,3
204,2015,625,Chatham County,200,West Chatham Elementary School,"820 Pine Barren Rd,Pooler,Ga,31322",32.094448,-81.262309,E,65.4,No,No,1
205,2015,625,Chatham County,211,Godley Station School,"2135 Benton Blvd,Pooler,Ga,31322",32.17322,-81.233425,M,66.8,No,No,1
206,2015,625,Chatham County,211,Godley Station School,"2135 Benton Blvd,Pooler,Ga,31322",32.17322,-81.233425,E,74.2,No,No,1
207,2015,625,Chatham County,298,Marshpoint Elementary School,"135 Whitemarsh Island Rd,Savannah,Ga,31410",32.007866,-80.987847,E,77.8,No,No,1
208,2015,625,Chatham County,299,Southwest Middle School,"6030 Ogeechee Rd,Savannah,Ga,31419",31.997668,-81.262822,M,55.3,Yes,No,2
209,2015,625,Chatham County,300,Southwest Elementary School,"6020 Ogeechee Rd,Savannah,Ga,31419",32.000048,-81.262388,E,70.1,Yes,No,3
210,2015,625,Chatham County,311,Coastal Middle School,"4595 Us Highway 80 E,Savannah,Ga,31410",32.040817,-81.012313,M,71.2,No,No,1
211,2015,625,Chatham County,411,Islands High School,"170 Whitemarsh Island Rd,Savannah,Ga,31410",32.010202,-80.985859,H,76.3,No,No,1
212,2015,625,Chatham County,499,Savannah Arts Academy,"500 Washington Ave,Savannah,Ga,31405",32.046004,-81.092883,H,86.6,No,No,1
213,2015,625,Chatham County,511,Shuman Elementary School,"415 Goebel Ave,Savannah,Ga,31404",32.061822,-81.066834,E,47.5,Yes,No,2
214,2015,625,Chatham County,1056,Gadsden Elementary School,"919 May St,Savannah,Ga,31415",32.068145,-81.105989,E,63.2,Yes,No,2
215,2015,625,Chatham County,1058,Heard Elementary School,"414 Lee Blvd,Savannah,Ga,31405",32.018329,-81.103516,E,82.2,Yes,No,3
216,2015,625,Chatham County,1060,Howard Elementary School,"115 Wilmington Island Rd,Savannah,Ga,31410",32.008217,-80.985182,E,89.6,No,No,1
217,2015,625,Chatham County,1070,White Bluff Elementary School,"9902 White Bluff Rd,Savannah,Ga,31406",31.992215,-81.127338,E,61.0,Yes,No,2
218,2015,625,Chatham County,2052,Beach High School,"3001 Hopkins St,Savannah,Ga,31405",32.054794,-81.115891,H,70.9,Yes,No,2
219,2015,625,Chatham County,2056,Gould Elementary School,"4910 Pineland Dr,Savannah,Ga,31405",32.049013,-81.186509,E,58.0,Yes,No,3
220,2015,625,Chatham County,2060,Hubert Middle School,"768 Grant St,Savannah,Ga,31401",32.066235,-81.084934,M,47.6,Yes,No,2
221,2015,625,Chatham County,2062,Largo-Tibet Elementary School,"430 Tibet Ave,Savannah,Ga,31406",31.99416,-81.141777,E,61.5,Yes,No,2
222,2015,625,Chatham County,2068,Spencer Elementary School,"100 Bouhan Ave,Savannah,Ga,31404",32.064357,-81.077267,E,60.7,Yes,No,2
223,2015,625,Chatham County,2069,Thunderbolt Elementary School,"3313 Louis St,Thunderbolt,Ga,31404",32.029658,-81.053269,E,63.3,Yes,No,2
224,2015,625,Chatham County,3056,Groves High School,"100 Priscilla D Thomas Way,Garden City,Ga,31408",32.106579,-81.156895,H,71.3,Yes,No,2
225,2015,625,Chatham County,3062,Low Elementary School,"15 Blue Ridge Ave,Savannah,Ga,31404",32.023905,-81.080566,E,53.9,Yes,No,2
226,2015,625,Chatham County,3064,Pooler Elementary School,"308 Holly Ave,Pooler,Ga,31322",32.121117,-81.252084,E,68.9,Yes,No,3
227,2015,625,Chatham County,4052,Bloomingdale Elementary School,"101 E Main St,Bloomingdale,Ga,31302",32.127426,-81.300419,E,62.6,Yes,No,3
228,2015,625,Chatham County,4054,Ellis Elementary School,"220 E 49Th St,Savannah,Ga,31405",32.046785,-81.097431,E,65.7,No,No,1
229,2015,625,Chatham County,4054,Ellis Elementary School,"220 E 49Th St,Savannah,Ga,31405",32.046785,-81.097431,M,73.4,No,No,1
230,2015,625,Chatham County,4056,Haven Elementary School,"5111 Dillon Ave,Savannah,Ga,31405",32.034324,-81.124103,E,43.8,Yes,No,2
231,2015,625,Chatham County,4058,Hesse School,"9116 Whitfield Ave,Savannah,Ga,31406",31.977564,-81.104603,M,75.1,No,No,1
232,2015,625,Chatham County,4058,Hesse School,"9116 Whitfield Ave,Savannah,Ga,31406",31.977564,-81.104603,E,69.9,No,No,1
233,2015,625,Chatham County,4068,Port Wentworth Elementary School,"507 S Coastal Hwy,Port Wentworth,Ga,31407",32.141636,-81.15884,E,51.3,Yes,No,3
234,2015,625,Chatham County,4070,Windsor Forest Elementary School,"414 Briarcliff Cir,Savannah,Ga,31419",31.974834,-81.144128,E,62.1,Yes,No,3
235,2015,625,Chatham County,5052,Butler Elementary School,"1909 Cynthia St,Savannah,Ga,31415",32.063898,-81.125874,E,54.4,Yes,No,2
236,2015,625,Chatham County,5058,Hodge Elementary School,"975 Clinch Street,Savannah,Ga,31405",32.047339,-81.11774,E,48.7,Yes,No,2
237,2015,625,Chatham County,5060,Jenkins High School,"1800 E Derenne Ave,Savannah,Ga,31406",32.023098,-81.083235,H,71.1,No,No,1
238,2015,625,Chatham County,5062,Mercer Middle School,"201 Rommel Ave,Garden City,Ga,31408",32.112093,-81.161351,M,48.7,Yes,No,2
239,2015,625,Chatham County,5066,Jacob G. Smith Elementary School,"210 Lamara Dr,Savannah,Ga,31405",32.036422,-81.100721,E,84.7,Yes,No,3
240,2015,625,Chatham County,5070,Windsor Forest High School,"12419 Largo Dr,Savannah,Ga,31419",31.976029,-81.152755,H,66.6,No,No,1
241,2015,626,Chattahoochee County,101,Chattahoochee County Education Center,"140 Merrell St,Cusseta,Ga,31805",32.30179,-84.767906,E,85.9,Yes,No,3
242,2015,626,Chattahoochee County,106,Chattahoochee County Middle School,"360 Ga Highway 26,Cusseta,Ga,31805",32.312283,-84.755849,M,41.5,Yes,No,3
243,2015,626,Chattahoochee County,206,Chattahoochee County High School,"360 Ga Highway 26,Cusseta,Ga,31805",32.312283,-84.755849,H,64.1,No,No,1
244,2015,627,Chattooga County,106,Leroy Massey Elementary School,"403 Dot Johnson Way,Summerville,Ga,30747",34.510124,-85.331282,E,61.8,Yes,No,3
245,2015,627,Chattooga County,1050,Chattooga High School,"989 Highway 114,Summerville,Ga,30747",34.46607,-85.357507,H,71.2,Yes,No,3
246,2015,627,Chattooga County,2050,Lyerly Elementary School,"150 Oak Hill Rd,Lyerly,Ga,30730",34.404578,-85.40877,M,79.7,Yes,No,3
247,2015,627,Chattooga County,2050,Lyerly Elementary School,"150 Oak Hill Rd,Lyerly,Ga,30730",34.404578,-85.40877,E,69.3,Yes,No,3
248,2015,627,Chattooga County,2052,Summerville Middle School,"200 Middle School Rd,Summerville,Ga,30747",34.459629,-85.355935,M,65.5,Yes,No,3
249,2015,627,Chattooga County,3050,Menlo Elementary School,"2430 Highway 337,Menlo,Ga,30731",34.497406,-85.468193,M,76.7,Yes,No,3
250,2015,627,Chattooga County,3050,Menlo Elementary School,"2430 Highway 337,Menlo,Ga,30731",34.497406,-85.468193,E,70.6,Yes,No,3
251,2015,628,Cherokee County,101,Carmel Elementary School,"2275 Bascomb Carmel Rd,Woodstock,Ga,30189",34.096851,-84.570056,E,75.0,No,No,1
252,2015,628,Cherokee County,104,Woodstock Elementary School,"230 Rope Mill Rd,Woodstock,Ga,30188",34.109299,-84.521044,E,75.1,Yes,No,3
253,2015,628,Cherokee County,108,Avery Elementary School,"6391 E Cherokee Dr,Canton,Ga,30115",34.214657,-84.39454,E,80.3,No,No,1
254,2015,628,Cherokee County,113,Mill Creek Middle School,"442 Arnold Mill Rd,Woodstock,Ga,30188",34.117406,-84.478657,M,74.8,No,No,1
255,2015,628,Cherokee County,115,River Ridge High School,"400 Arnold Mill Road,Woodstock,Ga,30188",34.115762,-84.480701,H,83.1,No,No,1
256,2015,628,Cherokee County,176,Etowah High School,"6565 Putnam Ford Dr,Woodstock,Ga,30189",34.11596,-84.562878,H,88.0,No,No,1
257,2015,628,Cherokee County,182,Johnston Elementary School,"2031 E Cherokee Dr,Woodstock,Ga,30188",34.131716,-84.493566,E,81.3,No,No,1
258,2015,628,Cherokee County,187,Rusk Middle School,"4695 Hickory Rd,Canton,Ga,30115",34.17178,-84.426541,M,78.7,No,No,1
259,2015,628,Cherokee County,189,Boston Elementary School,"105 Othello Dr,Woodstock,Ga,30189",34.130406,-84.589983,E,84.8,No,No,1
260,2015,628,Cherokee County,190,Mountain Road Elementary School,"615 Mountain Rd,Woodstock,Ga,30188",34.138635,-84.405845,M,74.2,No,No,1
261,2015,628,Cherokee County,190,Mountain Road Elementary School,"615 Mountain Rd,Woodstock,Ga,30188",34.138635,-84.405845,E,69.5,No,No,1
262,2015,628,Cherokee County,193,Sixes Elementary School,"20 Ridge Rd,Canton,Ga,30114",34.173821,-84.554339,E,80.0,No,No,1
263,2015,628,Cherokee County,196,Bascomb Elementary School,"1335 Wyngate Pkwy,Woodstock,Ga,30189",34.130968,-84.577619,E,87.8,No,No,1
264,2015,628,Cherokee County,197,Woodstock High School,"2010 Towne Lake Hills South Dr,Woodstock,Ga,30189",34.100923,-84.541592,H,83.8,No,No,1
265,2015,628,Cherokee County,198,R. M. Moore Elementary School,"1375 Puckett Rd,Waleska,Ga,30183",34.337448,-84.528937,E,69.1,Yes,No,3
266,2015,628,Cherokee County,199,Holly Springs Elementary School,"1965 Hickory Rd,Canton,Ga,30115",34.172338,-84.471967,E,56.9,No,No,1
267,2015,628,Cherokee County,199,Holly Springs Elementary School,"1965 Hickory Rd,Canton,Ga,30115",34.172338,-84.471967,M,75.0,No,No,1
268,2015,628,Cherokee County,203,Liberty Elementary School,"10500 Bells Ferry Rd,Canton,Ga,30114",34.191004,-84.534832,E,72.1,No,No,1
269,2015,628,Cherokee County,205,Freedom Middle School,"10550 Bells Ferry Rd,Canton,Ga,30114",34.193289,-84.533486,M,84.5,No,No,1
270,2015,628,Cherokee County,213,Ball Ground Elementary School,"321 Valley Street,Ball Ground,Ga,30107",34.326635,-84.387632,E,68.9,No,No,1
271,2015,628,Cherokee County,213,Ball Ground Elementary School,"321 Valley Street,Ball Ground,Ga,30107",34.326635,-84.387632,M,55.7,No,No,1
272,2015,628,Cherokee County,287,Teasley Middle School,"151 Hickory Log Drive,Canton,Ga,30114",34.262716,-84.482885,M,63.7,Yes,No,3
273,2015,628,Cherokee County,297,Woodstock Middle School,"2000 Towne Lake Hills South Dr,Woodstock,Ga,30189",34.105099,-84.551158,M,82.4,No,No,1
274,2015,628,Cherokee County,305,Creekland Middle School,"1555 Owens Store Rd,Canton,Ga,30115",34.236042,-84.333409,M,78.9,No,No,1
275,2015,628,Cherokee County,309,Little River Elem.,"3170 Trickum Rd,Woodstock,Ga,30188",34.105578,-84.474001,E,76.2,No,No,1
276,2015,628,Cherokee County,313,Clark Creek Elementary School,"3219 Hunt Rd,Acworth,Ga,30102",34.088175,-84.641864,E,75.7,Yes,No,3
277,2015,628,Cherokee County,397,Arnold Mill Elementary School,"710 Arnold Mill Rd,Woodstock,Ga,30188",34.10844,-84.437918,E,76.2,No,No,1
278,2015,628,Cherokee County,409,Canton Elementary,"712 Marietta Hwy,Canton,Ga,30114",34.236918,-84.499869,E,60.0,Yes,No,3
279,2015,628,Cherokee County,505,Free Home Elementary School,"12525 Cumming Hwy,Canton,Ga,30115",34.23939,-84.289722,E,84.9,No,No,1
280,2015,628,Cherokee County,509,J. Knox Elementary,"151 River Bend Way,Canton,Ga,30114",34.215984,-84.532416,E,68.5,No,No,1
281,2015,628,Cherokee County,1052,Clayton Elementary School,"221 Upper Burris Rd,Canton,Ga,30114",34.331928,-84.489271,E,75.6,No,No,1
282,2015,628,Cherokee County,2054,Oak Grove Elementary School,"6118 Woodstock Rd,Acworth,Ga,30102",34.096451,-84.612093,E,65.6,Yes,No,3
283,2015,628,Cherokee County,3052,Hickory Flat Elementary School,"2755 E Cherokee Dr,Canton,Ga,30115",34.171141,-84.423784,M,82.7,No,No,1
284,2015,628,Cherokee County,3052,Hickory Flat Elementary School,"2755 E Cherokee Dr,Canton,Ga,30115",34.171141,-84.423784,E,82.6,No,No,1
285,2015,628,Cherokee County,5050,Cherokee High School,"930 Marietta Hwy,Canton,Ga,30114",34.234904,-84.501452,H,79.7,No,No,1
286,2015,628,Cherokee County,5052,Macedonia Elementary School,"10370 E Cherokee Dr,Canton,Ga,30115",34.249196,-84.357502,E,86.9,No,No,1
287,2015,629,Clarke County,102,Cedar Shoals High School,"1300 Cedar Shoals Dr,Athens,Ga,30605",33.922707,-83.332096,H,64.2,Yes,No,3
288,2015,629,Clarke County,104,Classic City High School,"440 Dearing Ext,Athens,Ga,30606",33.950166,-83.400784,H,49.9,Yes,No,3
289,2015,629,Clarke County,105,Alps Road Elementary School,"200 Alps Rd,Athens,Ga,30606",33.94399,-83.405455,E,57.4,Yes,No,2
290,2015,629,Clarke County,112,Judia Jackson Harris Elementary,"2300 Danielsville Rd,Athens,Ga,30601",34.009669,-83.344998,E,68.4,Yes,Yes,3
291,2015,629,Clarke County,178,Timothy Elementary School,"1900 Timothy Rd,Athens,Ga,30606",33.937298,-83.446289,E,84.4,Yes,No,3
292,2015,629,Clarke County,191,Cleveland Road Elementary School,"1700 Cleveland Rd,Bogart,Ga,30622",33.967061,-83.505146,E,55.2,Yes,No,3
293,2015,629,Clarke County,196,Coile Middle School,"110 Old Elberton Rd,Athens,Ga,30601",33.988246,-83.298773,M,65.0,Yes,No,2
294,2015,629,Clarke County,205,Gaines Elementary School,"280 Gaines School Rd,Athens,Ga,30605",33.934788,-83.325181,E,59.8,Yes,No,2
295,2015,629,Clarke County,291,Howard B. Stroud Elementary School,"715 Fourth St,Athens,Ga,30601",33.973253,-83.358831,E,61.6,Yes,No,2
296,2015,629,Clarke County,296,Burney-Harris-Lyons Middle School,"1600 Tallassee Rd,Athens,Ga,30606",33.990199,-83.473728,M,60.7,Yes,No,3
297,2015,629,Clarke County,391,Whit Davis Road Elementary School,"1450 Whit Davis Rd,Athens,Ga,30605",33.904285,-83.317222,E,60.2,Yes,No,3
298,2015,629,Clarke County,1058,Clarke Middle School,"1235 Baxter St,Athens,Ga,30606",33.944839,-83.405868,M,71.2,Yes,No,3
299,2015,629,Clarke County,1062,Whitehead Road Elementary School,"500 Whitehead Rd,Athens,Ga,30606",33.981278,-83.436321,E,70.5,Yes,No,3
300,2015,629,Clarke County,2056,Barnett Shoals Elementary School,"3220 Barnett Shoals Rd,Athens,Ga,30605",33.902135,-83.338064,E,80.0,Yes,No,3
301,2015,629,Clarke County,2062,Winterville Elementary School,"305 Cherokee Rd,Winterville,Ga,30683",33.970146,-83.290719,E,60.3,Yes,No,2
302,2015,629,Clarke County,3058,Fowler Drive Elementary School,"400 Fowler Dr,Athens,Ga,30601",33.989577,-83.362006,E,63.4,Yes,No,2
303,2015,629,Clarke County,4060,Oglethorpe Avenue Elementary School,"1150 Oglethorpe Ave,Athens,Ga,30606",33.963366,-83.422625,E,58.6,Yes,No,3
304,2015,629,Clarke County,5056,Chase Street Elementary School,"757 N Chase St,Athens,Ga,30601",33.96468,-83.394176,E,92.2,Yes,No,3
305,2015,629,Clarke County,5058,Hilsman Middle School,"870 Gaines School Rd,Athens,Ga,30605",33.931145,-83.335814,M,70.3,Yes,No,2
306,2015,629,Clarke County,5556,Clarke Central High School,"350 S Milledge Ave,Athens,Ga,30605",33.950896,-83.389602,H,65.2,Yes,No,3
307,2015,630,Clay County,104,Clay County Middle School,"200 Hobbs Ln,Fort Gaines,Ga,39851",31.619493,-85.042637,M,53.8,Yes,No,2
308,2015,630,Clay County,204,Clay County Elementary,"200 Hobbs Ln,Fort Gaines,Ga,39851",31.619493,-85.042637,E,55.1,Yes,No,2
309,2015,631,Clayton County,100,M. D. Roberts Middle School,"1905 Walt Stephens Rd,Jonesboro,Ga,30236",33.52204,-84.331199,M,71.7,Yes,No,2
310,2015,631,Clayton County,103,Callaway Elementary School,"120 Oriole Dr,Jonesboro,Ga,30238",33.536933,-84.393881,E,58.0,Yes,No,2
311,2015,631,Clayton County,105,Thurgood Marshall Elementary School,"5885 Maddox Rd,Morrow,Ga,30260",33.593808,-84.318242,E,67.2,Yes,No,2
312,2015,631,Clayton County,106,Jonesboro Middle School,"1308 Arnold St,Jonesboro,Ga,30236",33.520839,-84.348479,M,57.6,Yes,No,2
313,2015,631,Clayton County,107,Sequoyah Middle School,"95 Valley Hill Rd Sw,Riverdale,Ga,30274",33.564726,-84.387107,M,58.9,Yes,No,2
314,2015,631,Clayton County,114,Elite Scholars Academy School,"5968 Maddox Rd,Morrow,Ga,30260",33.591887,-84.314689,M,93.8,Yes,Yes,2
315,2015,631,Clayton County,114,Elite Scholars Academy School,"5968 Maddox Rd,Morrow,Ga,30260",33.591887,-84.314689,H,100.5,Yes,Yes,2
316,2015,631,Clayton County,115,Charles R. Drew High School,"6237 Garden Walk Blvd,Riverdale,Ga,30274",33.586375,-84.395567,H,62.3,Yes,No,2
317,2015,631,Clayton County,116,Eddie White Academy,"11808 Panhandle Rd,Hampton,Ga,30228",33.43002,-84.361117,M,67.7,Yes,No,2
318,2015,631,Clayton County,116,Eddie White Academy,"11808 Panhandle Rd,Hampton,Ga,30228",33.43002,-84.361117,E,62.0,Yes,No,2
319,2015,631,Clayton County,117,Morrow Middle School,"5934 Trammell Rd,Morrow,Ga,30260",33.594018,-84.319827,M,67.7,Yes,No,2
320,2015,631,Clayton County,173,Kilpatrick Elementary School,"7534 Tara Rd,Jonesboro,Ga,30236",33.548401,-84.357428,E,63.7,Yes,No,2
321,2015,631,Clayton County,174,Mundys Mill Middle School,"1251 Mundys Mill Rd,Jonesboro,Ga,30238",33.48671,-84.351161,M,55.9,Yes,No,2
322,2015,631,Clayton County,176,Mount Zion Elementary School,"2984 Mount Zion Rd,Jonesboro,Ga,30236",33.555998,-84.293283,E,71.6,Yes,No,2
323,2015,631,Clayton County,177,Adamson Middle School,"3187 Rex Rd,Rex,Ga,30273",33.589734,-84.286077,M,61.3,Yes,No,2
324,2015,631,Clayton County,181,Pointe South Elementary School,"8482 Thomas Rd,Riverdale,Ga,30274",33.523462,-84.411262,E,57.5,Yes,No,2
325,2015,631,Clayton County,191,Lovejoy Middle School,"1588 Lovejoy Rd,Hampton,Ga,30228",33.442851,-84.340312,M,57.3,Yes,No,2
326,2015,631,Clayton County,197,Kendrick Middle School,"7971 Kendrick Road,Jonesboro,Ga,30238",33.536623,-84.387591,M,67.9,Yes,No,2
327,2015,631,Clayton County,199,Hawthorne Elementary School,"10750 English Rd,Hampton,Ga,30228",33.461781,-84.366155,E,69.2,Yes,No,2
328,2015,631,Clayton County,200,Roberta T. Smith Elementary School,"6340 Highway 42,Rex,Ga,30273",33.581687,-84.287432,E,65.7,Yes,No,2
329,2015,631,Clayton County,203,Harper Elementary School,"93 Valley Hill Rd Sw,Riverdale,Ga,30274",33.564555,-84.389354,E,58.3,Yes,No,2
330,2015,631,Clayton County,207,Rex Mill Middle School,"6380 Evans Dr,Rex,Ga,30273",33.581483,-84.282794,M,68.1,Yes,No,2
331,2015,631,Clayton County,276,Oliver Elementary School,"1725 Cheryl Leigh Dr,Riverdale,Ga,30296",33.578367,-84.445461,E,63.5,Yes,No,2
332,2015,631,Clayton County,277,Pointe South Middle School,"8495 Thomas Rd,Jonesboro,Ga,30238",33.52112,-84.408612,M,55.9,Yes,No,2
333,2015,631,Clayton County,290,Mount Zion High School,"2535 Mount Zion Pkwy,Jonesboro,Ga,30236",33.554786,-84.310684,H,66.7,Yes,No,2
334,2015,631,Clayton County,295,Lake Ridge Elementary School,"7900 Lake Ridge Cir,Riverdale,Ga,30296",33.539493,-84.432196,E,51.7,Yes,No,2
335,2015,631,Clayton County,304,James Jackson Elementary School,"7711 Mount Zion Blvd,Jonesboro,Ga,30236",33.545856,-84.340826,E,68.4,Yes,No,2
336,2015,631,Clayton County,305,Kemp Elem School,"10990 Folsom Rd,Hampton,Ga,30228",33.455546,-84.35732,E,62.6,Yes,No,2
337,2015,631,Clayton County,307,Unidos Dual Language Charter School,"4475 Hendrix Dr,Forest Park,Ga,30297",33.632788,-84.371187,M,65.5,Yes,Yes,3
338,2015,631,Clayton County,307,Unidos Dual Language Charter School,"4475 Hendrix Dr,Forest Park,Ga,30297",33.632788,-84.371187,E,55.2,Yes,Yes,3
