,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,suspRt,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bullyRt,bully,disCond,gngRelRt,gngRel,hom,sexOffnsRt,sexRelated,drugAlcRt,drugAlc,weapons,thftRbry,violRt,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd,2012ccrpi,2013ccrpi,2014ccrpi
1336,2015,662,Glascock County,196,Glascock County Consolidated School,M,77.5,1230 Panther Way,Gibson,Glascock County,GA,30810,43,Yes,No,602,17,193,176,56,0.38538206,1,0,4,0,96,0.742524917,0.014950166,9,194,0,0,0,0.006644518,4,0.021594684,13,5,2,0.03820598,23,0.415282392,16,5036.26,2741635.59,293,69,0.081967212,37.9,48.5,13.6,30,0,0,7,0,1,91,0,7,0,0.5,6.8,75.9,75.7,75.2
1337,2015,662,Glascock County,196,Glascock County Consolidated School,M,77.5,1230 Panther Way,Gibson,Glascock County,GA,30810,43,Yes,No,602,17,193,176,56,0.38538206,1,0,4,0,96,0.742524917,0.014950166,9,194,0,0,0,0.006644518,4,0.021594684,13,5,2,0.03820598,23,0.415282392,16,5036.26,2741635.59,293,69,0.081967212,37.9,48.5,13.6,30,0,0,7,0,1,91,0,7,0,0.5,6.8,75.9,79.1,78
1338,2015,662,Glascock County,196,Glascock County Consolidated School,M,77.5,1230 Panther Way,Gibson,Glascock County,GA,30810,43,Yes,No,602,17,193,176,56,0.38538206,1,0,4,0,96,0.742524917,0.014950166,9,194,0,0,0,0.006644518,4,0.021594684,13,5,2,0.03820598,23,0.415282392,16,5036.26,2741635.59,293,69,0.081967212,37.9,48.5,13.6,30,0,0,7,0,1,91,0,7,0,0.5,6.8,75.9,79.1,76.6
1339,2015,662,Glascock County,196,Glascock County Consolidated School,M,77.5,1230 Panther Way,Gibson,Glascock County,GA,30810,43,Yes,No,602,17,193,176,56,0.38538206,1,0,4,0,96,0.742524917,0.014950166,9,194,0,0,0,0.006644518,4,0.021594684,13,5,2,0.03820598,23,0.415282392,16,5036.26,2741635.59,293,69,0.081967212,37.9,48.5,13.6,30,0,0,7,0,1,91,0,7,0,0.5,6.8,75.9,79.1,75.2
1340,2015,666,Greene County,201,Union Point Elementary,E,76.1,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,60.3,85.3
1341,2015,666,Greene County,201,Union Point Elementary,E,76.1,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,60.3,77.5
1342,2015,666,Greene County,201,Union Point Elementary,E,76.1,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,73.4,85.3
1343,2015,666,Greene County,201,Union Point Elementary,E,76.1,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,73.4,77.5
1344,2015,666,Greene County,201,Union Point Elementary,M,59.9,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,60.3,85.3
1345,2015,666,Greene County,201,Union Point Elementary,M,59.9,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,60.3,77.5
1346,2015,666,Greene County,201,Union Point Elementary,M,59.9,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,73.4,85.3
1347,2015,666,Greene County,201,Union Point Elementary,M,59.9,1401 Highway 77 N,Union Point,Greene County,GA,30669,42,Yes,Yes,398,0,0,13,71,0.211055276,0,0,7,0,7,0.228643216,0.032663317,13,8,0,0,0,0.01758794,7,0,0,3,1,0.075376884,30,0.155778894,13.7,5501.04,12494523.64,395,0,0.184873953,51,39.7,9.3,60,0,0,55,14,4,26,0,13.2,5.9,0,5,50.7,73.4,77.5
1348,2015,666,Greene County,101,Anita White Carson Middle School,M,60.9,1010 S Main St,Greensboro,Greene County,GA,30642,32,Yes,No,354,0,0,160,53,0.601694915,0,0,11,0,2,0.632768362,0.019774011,7,1,0,0,0,0.025423729,9,0.005649718,2,2,0,0.056497175,20,0.115819209,10.3,6294.27,12494523.64,306,0,0.090090089,55.9,34.2,9.9,62,0,0,74,11,1,13,1,13.8,3,0.9,5.4,54.6,70.2,73.5
1349,2015,666,Greene County,301,Greensboro Elementary,E,64.3,1441 Martin Luther King Jr Dr,Greensboro,Greene County,GA,30642,32,Yes,No,524,0,0,14,85,0.188931298,0,0,14,0,0,0.215648855,0.009541985,5,10,0,0,0,0,0,0,0,1,0,0.091603053,48,0.122137405,17.7,6337.45,12494523.64,629,0,0.153713301,53.2,37.6,9.2,69,0,0,75,16,1,6,0,11.1,8.7,0,5.3,54.3,58.4,56.6
1350,2015,666,Greene County,401,Greene County High School,H,59.4,1002 S Main St,Greensboro,Greene County,GA,30642,32,Yes,No,523,0,0,100,26,0.240917782,0,0,2,0,5,0.244741874,0.003824092,2,7,0,0,0,0.003824092,2,0.001912046,1,1,2,0.015296367,8,0.043977055,14.6,5961.97,12494523.64,517,0,0.112224452,48.8,35.4,15.9,48,0,0,73,7,3,16,0,12.3,0.6,4.4,6.4,66.6,63.2,62.7
1351,2015,663,Glynn County,106,Sterling Elementary School,E,78.2,200 Mckenzie Ln,Brunswick,Glynn County,GA,31523,41,Yes,No,884,0,0,58,76,0.15158371,1,9,18,0,51,0.183257919,0.023755656,21,53,0,0,0,0.007918552,7,0,0,1,6,0.064479638,57,0.164027149,16.4,5634.26,67445771.43,510,47,0.249694005,52.4,40,7.6,44,1,0,26,16,4,52,0,8.4,12.1,0,7.1,67.9,82.2,59.4
1352,2015,663,Glynn County,114,Jane Macon Middle,M,77.3,201 Mckenzie Dr,Brunswick,Glynn County,GA,31523,41,Yes,No,847,0,0,438,134,0.675324675,2,3,46,2,651,0.737898465,0.020070838,17,253,0.001180638,1,0,0.007083825,6,0.008264463,7,6,22,0.110979929,94,0.479338843,16.3,5336.58,67445771.43,457,71,0.17374517,51.7,37.2,11.1,38,1,0,33,8,4,53,0,13.4,2.2,0.9,14.2,77.3,85,76.6
1353,2015,663,Glynn County,178,Glyndale Elementary School,E,82.5,1785 Old Jesup Rd,Brunswick,Glynn County,GA,31525,23,Yes,No,721,0,0,0,41,0.056865465,0,5,7,0,108,0.073509015,0.016643551,12,74,0,0,0,0,0,0,0,2,6,0.042995839,31,0.173370319,14.9,5615.82,67445771.43,475,50,0.237609327,58.1,38.1,3.7,47,1,0,31,20,5,43,0,9.9,15.1,0,6.2,84.5,75.3,80.4
1354,2015,663,Glynn County,190,Golden Isles Elementary School,E,72.7,1350 Cate Rd,Brunswick,Glynn County,GA,31525,23,Yes,No,827,0,0,60,85,0.175332527,0,4,30,0,36,0.216444982,0.008464329,7,65,0,0,0,0.00241838,2,0.00120919,1,1,2,0.072551391,60,0.166868198,16.4,6016.93,67445771.43,508,82,0.234979972,57.2,37.2,5.6,42,2,0,35,9,4,51,0,11.7,4.7,0,5,76.3,80.2,66.5
1355,2015,663,Glynn County,195,Oglethorpe Point Elementary School,E,89.3,6200 Frederica Rd,Saint Simons Island,Glynn County,GA,31522,41,No,No,648,0,0,0,40,0.061728395,0,0,7,0,5,0.072530864,0.00617284,4,9,0,0,0,0.00154321,1,0,0,0,1,0.015432099,10,0.038580247,17.6,5799.35,67445771.43,156,12,0.134493664,53.1,41.5,5.4,19,1,0,14,9,4,71,0,9,4.3,0,28.6,92.1,93.6,94.5
1356,2015,663,Glynn County,198,Satilla Marsh Elementary School,E,85.8,360 S Port Pkwy,Brunswick,Glynn County,GA,31523,23,Yes,No,787,0,0,1,48,0.062261753,0,1,11,0,26,0.07750953,0.013977128,11,24,0,0,0,0,0,0,0,1,3,0.026683609,21,0.076238882,18.1,5281.56,67445771.43,299,76,0.155844152,55.9,38.2,5.8,23,1,0,13,4,3,78,0,10.1,1,0,7.4,76.4,86.6,82.3
1357,2015,663,Glynn County,199,Needwood Middle School,M,80.9,669 Harry Driggers Blvd,Brunswick,Glynn County,GA,31525,41,Yes,No,774,0,0,692,238,1.201550388,17,23,14,5,85,1.277777778,0.010335917,8,234,0,0,0,0.007751938,6,0.007751938,6,1,6,0.197674419,153,0.534883721,15.3,5558.79,67445771.43,428,59,0.21491228,61.9,30.9,7.2,36,3,0,42,13,4,37,0,16.8,2.8,2.5,14.3,69.1,75.9,67.9
1358,2015,663,Glynn County,298,Greer Elementary School,E,90.3,695 Harry Driggers Blvd,Brunswick,Glynn County,GA,31525,41,Yes,No,744,0,0,1,39,0.053763441,0,0,15,0,13,0.073924731,0.001344086,1,10,0,0,0,0,0,0.002688172,2,1,1,0.009408602,7,0.029569892,16.4,5426.79,67445771.43,305,49,0.184174627,59.3,36,4.7,23,3,0,25,9,4,59,0,9.3,4.4,0,13.9,88.9,85.7,89.8
1359,2015,663,Glynn County,1052,Altama Elementary School,E,60.6,5505 Altama Ave,Brunswick,Glynn County,GA,31525,23,Yes,No,657,0,0,85,53,0.210045662,0,23,20,0,16,0.275494673,0.00913242,6,32,0,0,0,0.00456621,3,0,0,1,2,0.074581431,49,0.141552511,14.1,6273.76,67445771.43,466,46,0.297063917,62.7,33,4.3,58,1,0,63,17,6,11,0,10.5,10.5,0.2,0.8,58.7,60.4,55.3
1360,2015,663,Glynn County,1056,St. Simons Elementary School,E,96.1,805 Ocean Blvd,Saint Simons Island,Glynn County,GA,31522,31,Yes,No,587,0,0,41,66,0.182282794,2,24,27,0,22,0.272572402,0.001703578,1,47,0,0,0,0,0,0,0,1,0,0.017035775,10,0.100511073,16.4,5948.29,67445771.43,288,21,0.248251751,57.2,36.5,6.3,38,0,0,19,17,2,61,0,9.4,12.6,0,11,94.4,92.1,91
1361,2015,663,Glynn County,3552,Brunswick High School,H,63.8,3885 Altama Ave,Brunswick,Glynn County,GA,31520,13,No,No,1870,0,6,1551,434,1.061497326,12,6,10,9,288,1.084491979,0.005882353,11,483,0.005882353,11,0,0.005347594,10,0.014973262,28,5,16,0.056684492,106,0.35828877,19.4,5305.4,67445771.43,911,153,0.168681636,40.3,38,21.7,30,2,0,41,7,3,45,0,14.1,1.5,2.9,12.1,75.4,72.6,67.2
1362,2015,663,Glynn County,4052,Burroughs-Molette Elementary School,E,58.1,1900 Lee St,Brunswick,Glynn County,GA,31520,13,Yes,No,621,0,0,78,107,0.297906602,0,1,1,0,90,0.301127214,0.012882448,8,169,0,0,0,0,0,0.001610306,1,1,5,0.093397746,58,0.389694042,14.6,6717.12,67445771.43,525,11,0.275922686,60.9,32.9,6.3,72,0,0,82,13,2,3,0,19.5,10.6,0,0.6,46.1,64.4,49.7
1363,2015,663,Glynn County,4752,Glynn Academy,H,84.1,1001 Mansfield St,Brunswick,Glynn County,GA,31520,13,No,No,1904,0,0,461,541,0.526260504,25,4,25,6,289,0.557773109,0.006302521,12,46,0.00052521,1,0,0.006827731,13,0.033088235,63,3,8,0.038865546,74,0.115546218,20,4898.17,67445771.43,615,96,0.123740204,46.4,36.3,17.3,22,2,0,25,8,3,62,0,9.7,1.4,1.1,17.9,75.8,80.5,77.3
1364,2015,663,Glynn County,5052,Goodyear Elementary School,E,63.6,3000 Roxboro Rd,Brunswick,Glynn County,GA,31520,13,Yes,No,659,0,0,67,115,0.276176024,3,6,11,0,131,0.306525038,0.018209408,12,155,0,0,0,0,0,0,0,2,12,0.121396055,80,0.396054628,14.5,6535.55,67445771.43,535,37,0.281923711,62.7,33.4,3.9,61,0,0,75,13,3,9,0,14,9.3,0,1.1,63.2,84.4,56.5
1365,2015,664,Gordon County,106,Sonoraville High School,H,82.6,7340 Fairmount Hwy Se,Calhoun,Gordon County,GA,30701,41,No,No,1163,0,330,507,90,0.513327601,0,0,4,2,37,0.802235598,0,0,149,0,0,0,0.000859845,1,0.083404987,97,2,3,0.021496131,25,0.238177128,15.6,4878.44,31464115.62,446,97,0.113678373,58.3,30.2,11.5,25,0,2,1,3,2,91,0,9.5,0.6,0.5,11.8,78.4,72,72.2
1366,2015,664,Gordon County,110,Sonoraville Elementary,E,74.2,7320 Fairmount Hwy Se,Calhoun,Gordon County,GA,30701,41,Yes,No,629,0,0,39,0,0.06200318,0,0,7,0,2,0.073131955,0,0,13,0,0,0,0,0,0,0,1,2,0.0063593,4,0.031796502,16.3,4532.65,31464115.62,278,60,0.163232967,53.4,40.9,5.7,29,1,0,2,13,2,83,0,10.5,7,0,2.4,75.9,85.1,84.4
1367,2015,664,Gordon County,176,Tolbert Elementary School,E,66.8,1435 Hall Memorial Rd Nw,Resaca,Gordon County,GA,30735,41,Yes,No,661,15,5,0,23,0.034795764,0,0,13,0,32,0.084720121,0.003025719,2,53,0,0,0,0,0,0,0,0,3,0.007564297,5,0.095310136,17.3,4982.83,31464115.62,467,52,0.257600009,53.3,39.6,7.1,43,1,1,2,25,3,69,1,8,9.6,0,7.1,66.4,88.3,87.9
1368,2015,664,Gordon County,190,Red Bud Elementary School,E,69.5,4151 Red Bud Rd Ne,Calhoun,Gordon County,GA,30701,41,Yes,No,655,0,0,4,1,0.007633588,0,0,3,0,27,0.01221374,0.007633588,5,13,0,0,0,0,0,0.003053435,2,1,3,0.013740458,9,0.050381679,16.1,4982.75,31464115.62,381,40,0.216772154,50.8,41.2,7.9,42,1,0,2,15,2,79,0,7.8,11.1,0,7.1,76.6,91.6,75.6
1369,2015,664,Gordon County,274,Swain Elementary School,E,69,2505 Rome Rd Sw,Plainville,Gordon County,GA,30733,41,Yes,No,517,0,0,0,2,0.003868472,0,0,1,0,1,0.005802708,0,0,2,0,0,0,0.001934236,1,0,0,0,0,0.001934236,1,0.007736944,14.6,5489.59,31464115.62,341,38,0.183884293,53.2,37.7,9.1,41,0,1,2,20,4,73,0,12.2,11.8,0,4.4,69.1,67.7,62.5
1370,2015,664,Gordon County,286,Gordon Central High School,H,75.5,335 Warrior Path Ne,Calhoun,Gordon County,GA,30701,32,No,No,905,0,194,204,42,0.271823204,0,0,15,0,18,0.502762431,0.006629834,6,13,0,0,0,0.006629834,6,0.043093923,39,0,2,0.028729282,26,0.101657459,14.2,5399.75,31464115.62,487,84,0.165476188,49.8,31.4,18.8,29,1,1,2,17,4,76,0,12.9,1.9,0.7,10.2,76.8,74.5,64.2
1371,2015,664,Gordon County,292,Ashworth Middle School,M,80.2,333 Newtown Rd Ne,Calhoun,Gordon County,GA,30701,32,Yes,No,714,19,21,297,62,0.50280112,0,0,27,0,9,0.596638655,0.008403361,6,4,0,0,0,0.011204482,8,0.054621849,39,1,10,0.050420168,36,0.145658263,15.1,5354.98,31464115.62,462,66,0.134644479,51.7,38.8,9.5,36,1,1,1,19,3,76,0,14.8,4.4,0.2,8.8,84.5,82.6,79.5
1372,2015,664,Gordon County,1050,Belwood Elementary School,E,78.4,590 Belwood Rd Se,Calhoun,Gordon County,GA,30701,32,Yes,No,513,0,0,0,5,0.009746589,0,0,8,0,29,0.025341131,0,0,18,0,0,0,0.005847953,3,0,0,0,2,0.037037037,19,0.081871345,14.4,5533.13,31464115.62,341,54,0.264325321,53.8,39,7.2,36,1,1,3,22,2,72,0,10.3,14.8,0,8.3,80,82.2,80.3
1373,2015,664,Gordon County,2050,Fairmount Elementary School,E,73.6,130 Peachtree St,Fairmount,Gordon County,GA,30139,42,Yes,No,441,0,0,0,8,0.01814059,0,0,10,0,46,0.040816327,0.009070295,4,16,0,0,0,0.002267574,1,0,0,0,6,0.077097506,34,0.138321995,17.7,5464.09,31464115.62,278,40,0.204128444,41.3,46.9,11.8,50,0,1,1,1,3,94,1,11.1,0.3,0,3,74.1,75.3,87.1
1374,2015,665,Grady County,174,Washington Middle School,M,64.8,1277 Martin Luther King Ave Sw,Cairo,Grady County,GA,39828,32,Yes,No,696,34,0,1001,147,1.649425287,1,0,0,0,0,1.699712644,0.004310345,3,341,0.001436782,1,0,0.020114943,14,0.010057471,7,3,1,0.067528736,47,0.599137931,14.2,4492.23,21856103.1,537,0,0.108396947,61.5,31.3,7.2,48,0,0,49,20,2,29,1,10.5,2.9,2.1,3.6,69.8,60.8,67.8
1375,2015,665,Grady County,185,Eastside Elementary School,E,70.2,1201 20Th St Ne,Cairo,Grady County,GA,39828,41,Yes,No,663,93,0,8,91,0.149321267,0,0,0,0,0,0.28959276,0.001508296,1,114,0,0,0,0.004524887,3,0,0,0,1,0.110105581,73,0.28959276,15.9,4626.25,21856103.1,595,0,0.179525226,53.4,38.8,7.8,53,1,0,40,16,2,41,0,9.3,10.8,0,1.3,67.3,74.7,70.4
1376,2015,665,Grady County,1050,Cairo High School,H,63.8,455 5Th St Se,Cairo,Grady County,GA,39828,32,No,Yes,1227,0,0,678,242,0.749796251,1,0,0,0,0,0.750611247,0.000814996,1,141,0,0,0,0.008964955,11,0.028524857,35,1,13,0.032599837,40,0.197229014,15.8,5093.82,21856103.1,1002,0,0.087959006,53.4,34,12.6,32,0,1,36,12,1,50,0,7.9,1.1,2,3.7,63.4,66.7,56.8
1377,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,81.2,83.9
1378,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,81.2,89.1
1379,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,83.4,83.9
1380,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,83.4,89.1
1381,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,81.2,83.9
1382,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,81.2,89.1
1383,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,83.4,83.9
1384,2015,665,Grady County,1054,Whigham Elementary School,M,77.5,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,83.4,89.1
1385,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,81.2,83.9
1386,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,81.2,89.1
1387,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,83.4,83.9
1388,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,78.6,83.4,89.1
1389,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,81.2,83.9
1390,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,81.2,89.1
1391,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,83.4,83.9
1392,2015,665,Grady County,1054,Whigham Elementary School,E,73.1,211 W Broad Ave,Whigham,Grady County,GA,39897,42,No,No,499,3,0,216,46,0.5250501,0,0,0,0,0,0.531062124,0,0,30,0,0,0,0.004008016,2,0.006012024,3,1,1,0.064128257,32,0.138276553,15.2,5060.12,21856103.1,456,0,0.139165014,54.5,40.1,5.4,29,0,1,20,4,2,72,0,10.4,0.6,1.3,5.2,87.7,83.4,89.1
1393,2015,665,Grady County,1550,Northside Elementary School,E,79.3,985 1St St Nw,Cairo,Grady County,GA,39828,32,Yes,No,375,117,0,13,27,0.106666667,0,0,0,0,0,0.418666667,0,0,178,0,0,0,0,0,0,0,0,1,0.002666667,1,0.48,14.1,4644.11,21856103.1,308,0,0.13695091,71.5,26.1,2.4,63,0,1,33,56,1,8,1,6.4,38,0,0.3,66.7,72.2,93.1
1394,2015,665,Grady County,2050,Southside Elementary School,E,62,491 Third Street. Se,Cairo,Grady County,GA,39828,32,Yes,No,666,229,0,1,105,0.159159159,0,0,0,0,0,0.503003003,0,0,47,0,0,0,0.001501502,1,0.001501502,1,2,0,0.007507508,5,0.084084084,15.6,4587.97,21856103.1,568,0,0.162518308,59.9,35.9,4.2,48,0,0,50,17,2,30,1,7.5,12.2,0,2.9,69.6,75.2,58.9
1395,2015,667,Gwinnett County,100,Rock Springs Elementary School,E,80.6,888 Rock Springs Rd,Lawrenceville,Gwinnett County,GA,30043,21,No,No,934,0,0,0,22,0.023554604,0,30,3,0,14,0.05888651,0,0,2,0,0,0,0,0,0.001070664,1,0,5,0.014989293,14,0.023554604,13.7,6004.65,823006007.8,320,79,0.18928571,63.1,33.4,3.5,14,12,0,27,26,6,29,0,9.7,16.2,0,11.3,88.6,87.7,84.1
